i,j,x,y,ux,uy,vorticity
67,112,5.27343771e-04,8.78906285e-04,-2.26669901e-04,-1.24317151e-03,2.71069431e+00
68,112,5.35156287e-04,8.78906285e-04,-2.90364609e-04,-1.23110460e-03,3.48130035e+00
69,112,5.42968803e-04,8.78906285e-04,-3.53603129e-04,-1.21605105e-03,4.22999096e+00
70,112,5.50781260e-04,8.78906285e-04,-4.15808026e-04,-1.19803986e-03,4.97518063e+00
71,112,5.58593776e-04,8.78906285e-04,-4.77108173e-04,-1.17721222e-03,5.70616674e+00
72,112,5.66406292e-04,8.78906285e-04,-5.37154963e-04,-1.15349225e-03,6.43436575e+00
73,112,5.74218750e-04,8.78906285e-04,-5.95941267e-04,-1.12692337e-03,7.13646030e+00
74,112,5.82031265e-04,8.78906285e-04,-6.53343799e-04,-1.09768019e-03,7.81984615e+00
75,112,5.89843781e-04,8.78906285e-04,-7.09137472e-04,-1.06581138e-03,8.47603035e+00
76,112,5.97656297e-04,8.78906285e-04,-7.63279444e-04,-1.03144918e-03,9.12039280e+00
77,112,6.05468755e-04,8.78906285e-04,-8.15605861e-04,-9.94575094e-04,9.74535561e+00
78,112,6.13281270e-04,8.78906285e-04,-8.65893264e-04,-9.55220545e-04,1.03466282e+01
79,112,6.21093786e-04,8.78906285e-04,-9.14154574e-04,-9.13675991e-04,1.09229603e+01
80,112,6.28906302e-04,8.78906285e-04,-9.60127276e-04,-8.69882002e-04,1.14778461e+01
81,112,6.36718760e-04,8.78906285e-04,-1.00373698e-03,-8.23989336e-04,1.20036602e+01
82,112,6.44531276e-04,8.78906285e-04,-1.04497233e-03,-7.76070694e-04,1.24981289e+01
83,112,6.52343791e-04,8.78906285e-04,-1.08380732e-03,-7.26334518e-04,1.29647064e+01
84,112,6.60156307e-04,8.78906285e-04,-1.11988280e-03,-6.74805255e-04,1.33942137e+01
85,112,6.67968765e-04,8.78906285e-04,-1.15331600e-03,-6.21693092e-04,1.37925215e+01
86,112,6.75781281e-04,8.78906285e-04,-1.18395779e-03,-5.67042851e-04,1.41495571e+01
87,112,6.83593797e-04,8.78906285e-04,-1.21168885e-03,-5.11068560e-04,1.44868612e+01
88,112,6.91406254e-04,8.78906285e-04,-1.23658765e-03,-4.53831657e-04,1.47906437e+01
89,112,6.99218770e-04,8.78906285e-04,-1.25857396e-03,-3.95481213e-04,1.50465307e+01
90,112,7.07031286e-04,8.78906285e-04,-1.27736281e-03,-3.36268567e-04,1.52674732e+01
91,112,7.14843802e-04,8.78906285e-04,-1.29325036e-03,-2.76247738e-04,1.54537430e+01
92,112,7.22656259e-04,8.78906285e-04,-1.30586850e-03,-2.15536173e-04,1.56149921e+01
93,112,7.30468775e-04,8.78906285e-04,-1.31544552e-03,-1.54254740e-04,1.57332211e+01
94,112,7.38281291e-04,8.78906285e-04,-1.32182671e-03,-9.25952845e-05,1.58067541e+01
95,112,7.46093807e-04,8.78906285e-04,-1.32497551e-03,-3.07254304e-05,1.58454695e+01
96,112,7.53906264e-04,8.78906285e-04,-1.32491416e-03,3.11127587e-05,1.58446217e+01
97,112,7.61718780e-04,8.78906285e-04,-1.32172275e-03,9.29956659e-05,1.58045921e+01
98,112,7.69531296e-04,8.78906285e-04,-1.31523120e-03,1.54710957e-04,1.57348652e+01
99,112,7.77343812e-04,8.78906285e-04,-1.30566547e-03,2.15964465e-04,1.56165524e+01
100,112,7.85156270e-04,8.78906285e-04,-1.29294698e-03,2.76677922e-04,1.54600391e+01
101,112,7.92968785e-04,8.78906285e-04,-1.27720647e-03,3.36739700e-04,1.52742443e+01
102,112,8.00781301e-04,8.78906285e-04,-1.25831855e-03,3.95995070e-04,1.50515060e+01
103,112,8.08593817e-04,8.78906285e-04,-1.23638986e-03,4.54304507e-04,1.47869301e+01
104,112,8.16406275e-04,8.78906285e-04,-1.21145579e-03,5.11515304e-04,1.44860067e+01
105,112,8.24218791e-04,8.78906285e-04,-1.18366885e-03,5.67478477e-04,1.41511173e+01
106,112,8.32031306e-04,8.78906285e-04,-1.15287083e-03,6.22041291e-04,1.37898960e+01
107,112,8.39843764e-04,8.78906285e-04,-1.11947139e-03,6.75200077e-04,1.33973312e+01
108,112,8.47656280e-04,8.78906285e-04,-1.08329172e-03,7.26716418e-04,1.29671087e+01
109,112,8.55468796e-04,8.78906285e-04,-1.04460004e-03,7.76504690e-04,1.25021820e+01
110,112,8.63281311e-04,8.78906285e-04,-1.00334384e-03,8.24408256e-04,1.20103207e+01
111,112,8.71093769e-04,8.78906285e-04,-9.59605793e-04,8.70293414e-04,1.14773617e+01
112,112,8.78906285e-04,8.78906285e-04,-9.13579075e-04,9.14042757e-04,1.09209337e+01
113,112,8.86718801e-04,8.78906285e-04,-8.65390524e-04,9.55619034e-04,1.03454132e+01
114,112,8.94531317e-04,8.78906285e-04,-8.15104868e-04,9.94844944e-04,9.74500847e+00
115,112,9.02343774e-04,8.78906285e-04,-7.62821524e-04,1.03178644e-03,9.12139130e+00
116,112,9.10156290e-04,8.78906285e-04,-7.08729844e-04,1.06611708e-03,8.47566128e+00
117,112,9.17968806e-04,8.78906285e-04,-6.52950956e-04,1.09792058e-03,7.81958151e+00
118,112,9.25781322e-04,8.78906285e-04,-5.95641497e-04,1.12706877e-03,7.13525295e+00
119,112,9.33593779e-04,8.78906285e-04,-5.36801293e-04,1.15353905e-03,6.42781687e+00
120,112,9.41406295e-04,8.78906285e-04,-4.76741407e-04,1.17731665e-03,5.70858383e+00
121,112,9.49218811e-04,8.78906285e-04,-4.15564282e-04,1.19817455e-03,4.97685337e+00
122,112,9.57031269e-04,8.78906285e-04,-3.53277341e-04,1.21613697e-03,4.22795677e+00
123,112,9.64843784e-04,8.78906285e-04,-2.90262309e-04,1.23117957e-03,3.47391129e+00
124,112,9.72656300e-04,8.78906285e-04,-2.26450211e-04,1.24326302e-03,2.70700169e+00
125,112,9.80468816e-04,8.78906285e-04,-1.62098135e-04,1.25238020e-03,1.94128406e+00
126,112,9.88281332e-04,8.78906285e-04,-9.74238501e-05,1.25851959e-03,1.16721821e+00
127,112,9.96093848e-04,8.78906285e-04,-3.24702742e-05,1.26158097e-03,3.86857152e-01
0,113,3.90625019e-06,8.86718801e-04,3.40382066e-05,1.19493483e-03,-3.67056787e-01
1,113,1.17187501e-05,8.86718801e-04,1.01922829e-04,1.19200582e-03,-1.10321760e+00
2,113,1.95312514e-05,8.86718801e-04,1.69518811e-04,1.18622382e-03,-1.83510864e+00
3,113,2.73437508e-05,8.86718801e-04,2.36777691e-04,1.17765216e-03,-2.56125689e+00
4,113,3.51562521e-05,8.86718801e-04,3.03459354e-04,1.16619247e-03,-3.28894496e+00
5,113,4.29687534e-05,8.86718801e-04,3.69399815e-04,1.15190784e-03,-4.01010704e+00
6,113,5.07812510e-05,8.86718801e-04,4.34567424e-04,1.13483530e-03,-4.71134090e+00
7,113,5.85937523e-05,8.86718801e-04,4.98591864e-04,1.11502409e-03,-5.40219975e+00
8,113,6.64062536e-05,8.86718801e-04,5.61414985e-04,1.09254208e-03,-6.08151007e+00
9,113,7.42187549e-05,8.86718801e-04,6.22873369e-04,1.06747216e-03,-6.75066566e+00
10,113,8.20312562e-05,8.86718801e-04,6.82884769e-04,1.03984727e-03,-7.40255356e+00
11,113,8.98437575e-05,8.86718801e-04,7.41283642e-04,1.00976066e-03,-8.03502655e+00
12,113,9.76562515e-05,8.86718801e-04,7.97755492e-04,9.77247953e-04,-8.64390945e+00
13,113,1.05468753e-04,8.86718801e-04,8.52355559e-04,9.42394137e-04,-9.22922707e+00
14,113,1.13281254e-04,8.86718801e-04,9.04882967e-04,9.05192050e-04,-9.80377579e+00
15,113,1.21093755e-04,8.86718801e-04,9.55201802e-04,8.65883892e-04,-1.03515272e+01
16,113,1.28906249e-04,8.86718801e-04,1.00344233e-03,8.24430375e-04,-1.08711414e+01
17,113,1.36718751e-04,8.86718801e-04,1.04911916e-03,7.80956878e-04,-1.13690529e+01
18,113,1.44531252e-04,8.86718801e-04,1.09219074e-03,7.35563284e-04,-1.18388529e+01
19,113,1.52343753e-04,8.86718801e-04,1.13280804e-03,6.88415661e-04,-1.22843227e+01
20,113,1.60156254e-04,8.86718801e-04,1.17054605e-03,6.39562088e-04,-1.26968021e+01
21,113,1.67968756e-04,8.86718801e-04,1.20556017e-03,5.89179865e-04,-1.30739880e+01
22,113,1.75781257e-04,8.86718801e-04,1.23761315e-03,5.37458633e-04,-1.34162731e+01
23,113,1.83593758e-04,8.86718801e-04,1.26662187e-03,4.84469434e-04,-1.37260084e+01
24,113,1.91406260e-04,8.86718801e-04,1.29272731e-03,4.30338638e-04,-1.40071487e+01
25,113,1.99218761e-04,8.86718801e-04,1.31560769e-03,3.75083182e-04,-1.42579279e+01
26,113,2.07031262e-04,8.86718801e-04,1.33542798e-03,3.18943057e-04,-1.44636211e+01
27,113,2.14843763e-04,8.86718801e-04,1.35206070e-03,2.62078654e-04,-1.46412907e+01
28,113,2.22656265e-04,8.86718801e-04,1.36534951e-03,2.04592376e-04,-1.47875290e+01
29,113,2.30468766e-04,8.86718801e-04,1.37521129e-03,1.46597609e-04,-1.49019756e+01
30,113,2.38281267e-04,8.86718801e-04,1.38193171e-03,8.82043678e-05,-1.49734669e+01
31,113,2.46093754e-04,8.86718801e-04,1.38527248e-03,2.96007056e-05,-1.50150499e+01
32,113,2.53906270e-04,8.86718801e-04,1.38535444e-03,-2.91016513e-05,-1.50130167e+01
33,113,2.61718757e-04,8.86718801e-04,1.38198014e-03,-8.77015918e-05,-1.49748669e+01
34,113,2.69531272e-04,8.86718801e-04,1.37541234e-03,-1.46146966e-04,-1.49019299e+01
35,113,2.77343759e-04,8.86718801e-04,1.36536441e-03,-2.04100768e-04,-1.47833748e+01
36,113,2.85156275e-04,8.86718801e-04,1.35212624e-03,-2.61644833e-04,-1.46412897e+01
37,113,2.92968762e-04,8.86718801e-04,1.33549876e-03,-3.18568782e-04,-1.44677658e+01
38,113,3.00781277e-04,8.86718801e-04,1.31579570e-03,-3.74729367e-04,-1.42549067e+01
39,113,3.08593764e-04,8.86718801e-04,1.29294337e-03,-4.29979322e-04,-1.40055876e+01
40,113,3.16406251e-04,8.86718801e-04,1.26693852e-03,-4.84154793e-04,-1.37273006e+01
41,113,3.24218767e-04,8.86718801e-04,1.23782386e-03,-5.37173881e-04,-1.34142551e+01
42,113,3.32031253e-04,8.86718801e-04,1.20586751e-03,-5.88889467e-04,-1.30736227e+01
43,113,3.39843769e-04,8.86718801e-04,1.17088144e-03,-6.39260572e-04,-1.26942911e+01
44,113,3.47656256e-04,8.86718801e-04,1.13309268e-03,-6.88056112e-04,-1.22789621e+01
45,113,3.55468772e-04,8.86718801e-04,1.09248294e-03,-7.35198264e-04,-1.18387375e+01
46,113,3.63281259e-04,8.86718801e-04,1.04941172e-03,-7.80536153e-04,-1.13744135e+01
47,113,3.71093774e-04,8.86718801e-04,1.00371824e-03,-8.23996728e-04,-1.08707733e+01
48,113,3.78906261e-04,8.86718801e-04,9.55659896e-04,-8.65435111e-04,-1.03413792e+01
49,113,3.86718777e-04,8.86718801e-04,9.05126566e-04,-9.04854678e-04,-9.80245590e+00
50,113,3.94531264e-04,8.86718801e-04,8.52550671e-04,-9.42049199e-04,-9.23533344e+00
51,113,4.02343780e-04,8.86718801e-04,7.97859626e-04,-9.76936775e-04,-8.64301205e+00
52,113,4.10156266e-04,8.86718801e-04,7.41272583e-04,-1.00956520e-03,-8.03208351e+00
53,113,4.17968782e-04,8.86718801e-04,6.83028135e-04,-1.03973551e-03,-7.40651035e+00
54,113,4.25781269e-04,8.86718801e-04,6.23143336e-04,-1.06751872e-03,-6.76044416e+00
55,113,4.33593785e-04,8.86718801e-04,5.61671855e-04,-1.09263510e-03,-6.09053993e+00
56,113,4.41406271e-04,8.86718801e-04,4.98874695e-04,-1.11509813e-03,-5.40076923e+00
57,113,4.49218758e-04,8.86718801e-04,4.34815040e-04,-1.13485381e-03,-4.70585346e+00
58,113,4.57031274e-04,8.86718801e-04,3.69658519e-04,-1.15185895e-03,-4.00626469e+00
59,113,4.64843761e-04,8.86718801e-04,3.03606299e-04,-1.16616022e-03,-3.29241133e+00
60,113,4.72656277e-04,8.86718801e-04,2.36814871e-04,-1.17767416e-03,-2.56684875e+00
61,113,4.80468763e-04,8.86718801e-04,1.69457257e-04,-1.18627714e-03,-1.83209586e+00
62,113,4.88281250e-04,8.86718801e-04,1.01799851e-04,-1.19199196e-03,-1.09929585e+00
63,113,4.96093766e-04,8.86718801e-04,3.38910795e-05,-1.19483005e-03,-3.66004646e-01
64,113,5.03906282e-04,8.86718801e-04,-3.41461928e-05,-1.19477976e-03,3.70178342e-01
65,113,5.11718797e-04,8.86718801e-04,-1.02101520e-04,-1.19190069e-03,1.10142493e+00
66,113,5.19531255e-04,8.86718801e-04,-1.69744075e-04,-1.18611916e-03,1.83388948e+00
67,113,5.27343771e-04,8.86718801e-04,-2.37032742e-04,-1.17755868e-03,2.56686544e+00
68,113,5.35156287e-04,8.86718801e-04,-3.03699460e-04,-1.16615661e-03,3.29741812e+00
69,113,5.42968803e-04,8.86718801e-04,-3.69651068e-04,-1.15190737e-03,4.00210524e+00
70,113,5.50781260e-04,8.86718801e-04,-4.34725662e-04,-1.13490038e-03,4.70525932e+00
71,113,5.58593776e-04,8.86718801e-04,-4.98809502e-04,-1.11517822e-03,5.40170765e+00
72,113,5.66406292e-04,8.86718801e-04,-5.61645953e-04,-1.09264464e-03,6.09291315e+00
73,113,5.74218750e-04,8.86718801e-04,-6.23137981e-04,-1.06759544e-03,6.76257515e+00
74,113,5.82031265e-04,8.86718801e-04,-6.83101011e-04,-1.03986624e-03,7.41141272e+00
75,113,5.89843781e-04,8.86718801e-04,-7.41397496e-04,-1.00965297e-03,8.03592396e+00
76,113,5.97656297e-04,8.86718801e-04,-7.98040128e-04,-9.77076357e-04,8.64516544e+00
77,113,6.05468755e-04,8.86718801e-04,-8.52669938e-04,-9.42142447e-04,9.23612309e+00
78,113,6.13281270e-04,8.86718801e-04,-9.05206951e-04,-9.04901535e-04,9.80078793e+00
79,113,6.21093786e-04,8.86718801e-04,-9.55684111e-04,-8.65483482e-04,1.03419790e+01
80,113,6.28906302e-04,8.86718801e-04,-1.00379635e-03,-8.24019080e-04,1.08682547e+01
81,113,6.36718760e-04,8.86718801e-04,-1.04941719e-03,-7.80530449e-04,1.13714294e+01
82,113,6.44531276e-04,8.86718801e-04,-1.09256303e-03,-7.35235459e-04,1.18382416e+01
83,113,6.52343791e-04,8.86718801e-04,-1.13314122e-03,-6.88085973e-04,1.22802696e+01
84,113,6.60156307e-04,8.86718801e-04,-1.17089809e-03,-6.39284670e-04,1.26941795e+01
85,113,6.67968765e-04,8.86718801e-04,-1.20583770e-03,-5.88904310e-04,1.30711117e+01
86,113,6.75781281e-04,8.86718801e-04,-1.23774563e-03,-5.37118001e-04,1.34128122e+01
87,113,6.83593797e-04,8.86718801e-04,-1.26683456e-03,-4.84048767e-04,1.37275543e+01
88,113,6.91406254e-04,8.86718801e-04,-1.29285059e-03,-4.29880718e-04,1.40071688e+01
89,113,6.99218770e-04,8.86718801e-04,-1.31579046e-03,-3.74645664e-04,1.42574368e+01
90,113,7.07031286e-04,8.86718801e-04,-1.33550644e-03,-3.18483158e-04,1.44699211e+01
91,113,7.14843802e-04,8.86718801e-04,-1.35202927e-03,-2.61631765e-04,1.46367826e+01
92,113,7.22656259e-04,8.86718801e-04,-1.36532495e-03,-2.04145414e-04,1.47845449e+01
93,113,7.30468775e-04,8.86718801e-04,-1.37535634e-03,-1.46206541e-04,1.48994255e+01
94,113,7.38281291e-04,8.86718801e-04,-1.38193334e-03,-8.77704661e-05,1.49754848e+01
95,113,7.46093807e-04,8.86718801e-04,-1.38533150e-03,-2.91705401e-05,1.50118370e+01
96,113,7.53906264e-04,8.86718801e-04,-1.38520310e-03,2.95020018e-05,1.50099220e+01
97,113,7.61718780e-04,8.86718801e-04,-1.38180295e-03,8.81410378e-05,1.49720116e+01
98,113,7.69531296e-04,8.86718801e-04,-1.37510104e-03,1.46497012e-04,1.48999014e+01
99,113,7.77343812e-04,8.86718801e-04,-1.36513321e-03,2.04542041e-04,1.47891788e+01
100,113,7.85156270e-04,8.86718801e-04,-1.35176652e-03,2.62028392e-04,1.46453466e+01
101,113,7.92968785e-04,8.86718801e-04,-1.33530889e-03,3.18922568e-04,1.44676266e+01
102,113,8.00781301e-04,8.86718801e-04,-1.31554040e-03,3.75038449e-04,1.42561245e+01
103,113,8.08593817e-04,8.86718801e-04,-1.29267515e-03,4.30347951e-04,1.40070457e+01
104,113,8.16406275e-04,8.86718801e-04,-1.26658089e-03,4.84426593e-04,1.37224503e+01
105,113,8.24218791e-04,8.86718801e-04,-1.23755366e-03,5.37469867e-04,1.34166451e+01
106,113,8.32031306e-04,8.86718801e-04,-1.20539998e-03,5.89254370e-04,1.30747032e+01
107,113,8.39843764e-04,8.86718801e-04,-1.17046607e-03,6.39627338e-04,1.26896648e+01
108,113,8.47656280e-04,8.86718801e-04,-1.13268336e-03,6.88387838e-04,1.22827778e+01
109,113,8.55468796e-04,8.86718801e-04,-1.09214243e-03,7.35513109e-04,1.18415613e+01
110,113,8.63281311e-04,8.86718801e-04,-1.04905956e-03,7.80900940e-04,1.13696384e+01
111,113,8.71093769e-04,8.86718801e-04,-1.00330275e-03,8.24365241e-04,1.08700466e+01
112,113,8.78906285e-04,8.86718801e-04,-9.55132768e-04,8.65803682e-04,1.03462629e+01
113,113,8.86718801e-04,8.86718801e-04,-9.04791348e-04,9.05124703e-04,9.80233002e+00
114,113,8.94531317e-04,8.86718801e-04,-8.52169062e-04,9.42339830e-04,9.23365021e+00
115,113,9.02343774e-04,8.86718801e-04,-7.97552464e-04,9.77292540e-04,8.64441299e+00
116,113,9.10156290e-04,8.86718801e-04,-7.41077063e-04,1.00985018e-03,8.03433323e+00
117,113,9.17968806e-04,8.86718801e-04,-6.82814221e-04,1.03997975e-03,7.40567970e+00
118,113,9.25781322e-04,8.86718801e-04,-6.22817548e-04,1.06767344e-03,6.75473309e+00
119,113,9.33593779e-04,8.86718801e-04,-5.61238267e-04,1.09276967e-03,6.08282137e+00
120,113,9.41406295e-04,8.86718801e-04,-4.98457754e-04,1.11513026e-03,5.39896250e+00
121,113,9.49218811e-04,8.86718801e-04,-4.34472458e-04,1.13484834e-03,4.70892715e+00
122,113,9.57031269e-04,8.86718801e-04,-3.69379239e-04,1.15190190e-03,4.00961876e+00
123,113,9.64843784e-04,8.86718801e-04,-3.03455570e-04,1.16617931e-03,3.29002357e+00
124,113,9.72656300e-04,8.86718801e-04,-2.36727385e-04,1.17768731e-03,2.56232715e+00
125,113,9.80468816e-04,8.86718801e-04,-1.69429404e-04,1.18624792e-03,1.83606136e+00
126,113,9.88281332e-04,8.86718801e-04,-1.01801765e-04,1.19207636e-03,1.10072267e+00
127,113,9.96093848e-04,8.86718801e-04,-3.39357866e-05,1.19493296e-03,3.65163416e-01
0,114,3.90625019e-06,8.94531317e-04,3.53547402e-05,1.12556596e-03,-3.47151399e-01
1,114,1.17187501e-05,8.94531317e-04,1.06026979e-04,1.12277840e-03,-1.03946257e+00
2,114,1.95312514e-05,8.94531317e-04,1.76494374e-04,1.11732597e-03,-1.73225427e+00
3,114,2.73437508e-05,8.94531317e-04,2.46512966e-04,1.10921799e-03,-2.41633773e+00
4,114,3.51562521e-05,8.94531317e-04,3.15937534e-04,1.09844352e-03,-3.10100031e+00
5,114,4.29687534e-05,8.94531317e-04,3.84660030e-04,1.08497264e-03,-3.77422547e+00
6,114,5.07812510e-05,8.94531317e-04,4.52397537e-04,1.06892851e-03,-4.43292618e+00
7,114,5.85937523e-05,8.94531317e-04,5.19054942e-04,1.05024176e-03,-5.09079504e+00
8,114,6.64062536e-05,8.94531317e-04,5.84449735e-04,1.02909503e-03,-5.72958183e+00
9,114,7.42187549e-05,8.94531317e-04,6.48496498e-04,1.00547192e-03,-6.35810184e+00
10,114,8.20312562e-05,8.94531317e-04,7.11025437e-04,9.79470671e-04,-6.97091198e+00
11,114,8.98437575e-05,8.94531317e-04,7.71815423e-04,9.51097405e-04,-7.56559849e+00
12,114,9.76562515e-05,8.94531317e-04,8.30648292e-04,9.20439197e-04,-8.13801193e+00
13,114,1.05468753e-04,8.94531317e-04,8.87384347e-04,8.87632021e-04,-8.69589615e+00
14,114,1.13281254e-04,8.94531317e-04,9.42177954e-04,8.52567668e-04,-9.23733330e+00
15,114,1.21093755e-04,8.94531317e-04,9.94643779e-04,8.15548061e-04,-9.74882317e+00
16,114,1.28906249e-04,8.94531317e-04,1.04469480e-03,7.76582689e-04,-1.02381849e+01
17,114,1.36718751e-04,8.94531317e-04,1.09222252e-03,7.35568989e-04,-1.07131004e+01
18,114,1.44531252e-04,8.94531317e-04,1.13715243e-03,6.92828966e-04,-1.11538200e+01
19,114,1.52343753e-04,8.94531317e-04,1.17939862e-03,6.48442656e-04,-1.15617695e+01
20,114,1.60156254e-04,8.94531317e-04,1.21872546e-03,6.02451386e-04,-1.19559908e+01
21,114,1.67968756e-04,8.94531317e-04,1.25510991e-03,5.55065228e-04,-1.23039894e+01
22,114,1.75781257e-04,8.94531317e-04,1.28858956e-03,5.06293785e-04,-1.26350460e+01
23,114,1.83593758e-04,8.94531317e-04,1.31883810e-03,4.56393784e-04,-1.29341984e+01
24,114,1.91406260e-04,8.94531317e-04,1.34590815e-03,4.05380240e-04,-1.31938934e+01
25,114,1.99218761e-04,8.94531317e-04,1.36973639e-03,3.53396550e-04,-1.34308033e+01
26,114,2.07031262e-04,8.94531317e-04,1.39028893e-03,3.00515298e-04,-1.36288033e+01
27,114,2.14843763e-04,8.94531317e-04,1.40760303e-03,2.46956159e-04,-1.37920589e+01
28,114,2.22656265e-04,8.94531317e-04,1.42145006e-03,1.92722990e-04,-1.39296780e+01
29,114,2.30468766e-04,8.94531317e-04,1.43177609e-03,1.38078292e-04,-1.40346975e+01
30,114,2.38281267e-04,8.94531317e-04,1.43876078e-03,8.30499412e-05,-1.41041832e+01
31,114,2.46093754e-04,8.94531317e-04,1.44226535e-03,2.78763564e-05,-1.41408787e+01
32,114,2.53906270e-04,8.94531317e-04,1.44233240e-03,-2.74275790e-05,-1.41359825e+01
33,114,2.61718757e-04,8.94531317e-04,1.43879768e-03,-8.25378302e-05,-1.41012020e+01
34,114,2.69531272e-04,8.94531317e-04,1.43196748e-03,-1.37545692e-04,-1.40306492e+01
35,114,2.77343759e-04,8.94531317e-04,1.42147276e-03,-1.92169988e-04,-1.39256229e+01
36,114,2.85156275e-04,8.94531317e-04,1.40763109e-03,-2.46326788e-04,-1.37941914e+01
37,114,2.92968762e-04,8.94531317e-04,1.39040977e-03,-2.99949170e-04,-1.36314049e+01
38,114,3.00781277e-04,8.94531317e-04,1.36992428e-03,-3.52873263e-04,-1.34334106e+01
39,114,3.08593764e-04,8.94531317e-04,1.34608697e-03,-4.04901657e-04,-1.31955452e+01
40,114,3.16406251e-04,8.94531317e-04,1.31905416e-03,-4.55967325e-04,-1.29333487e+01
41,114,3.24218767e-04,8.94531317e-04,1.28883356e-03,-5.05923235e-04,-1.26375437e+01
42,114,3.32031253e-04,8.94531317e-04,1.25550095e-03,-5.54640661e-04,-1.23073120e+01
43,114,3.39843769e-04,8.94531317e-04,1.21905142e-03,-6.02082699e-04,-1.19507418e+01
44,114,3.47656256e-04,8.94531317e-04,1.17968733e-03,-6.48083223e-04,-1.15608044e+01
45,114,3.55468772e-04,8.94531317e-04,1.13745197e-03,-6.92445203e-04,-1.11525087e+01
46,114,3.63281259e-04,8.94531317e-04,1.09261891e-03,-7.35181500e-04,-1.07113228e+01
47,114,3.71093774e-04,8.94531317e-04,1.04498735e-03,-7.76109926e-04,-1.02389002e+01
48,114,3.78906261e-04,8.94531317e-04,9.94856353e-04,-8.15192587e-04,-9.74321747e+00
49,114,3.86718777e-04,8.94531317e-04,9.42352985e-04,-8.52258527e-04,-9.23221970e+00
50,114,3.94531264e-04,8.94531317e-04,8.87654372e-04,-8.87334056e-04,-8.69757652e+00
51,114,4.02343780e-04,8.94531317e-04,8.30644567e-04,-9.20279068e-04,-8.14147949e+00
52,114,4.10156266e-04,8.94531317e-04,7.71772757e-04,-9.50948626e-04,-7.56822491e+00
53,114,4.17968782e-04,8.94531317e-04,7.11053552e-04,-9.79364733e-04,-6.96901941e+00
54,114,4.25781269e-04,8.94531317e-04,6.48701331e-04,-1.00546831e-03,-6.35882807e+00
55,114,4.33593785e-04,8.94531317e-04,5.84777445e-04,-1.02909503e-03,-5.73540115e+00
56,114,4.41406271e-04,8.94531317e-04,5.19349007e-04,-1.05031405e-03,-5.09317589e+00
57,114,4.49218758e-04,8.94531317e-04,4.52663720e-04,-1.06894691e-03,-4.43353081e+00
58,114,4.57031274e-04,8.94531317e-04,3.84885294e-04,-1.08496135e-03,-3.76947021e+00
59,114,4.64843761e-04,8.94531317e-04,3.16030579e-04,-1.09838939e-03,-3.09360552e+00
60,114,4.72656277e-04,8.94531317e-04,2.46514741e-04,-1.10917108e-03,-2.41393757e+00
61,114,4.80468763e-04,8.94531317e-04,1.76427275e-04,-1.11724739e-03,-1.72699976e+00
62,114,4.88281250e-04,8.94531317e-04,1.05976651e-04,-1.12263998e-03,-1.03505421e+00
63,114,4.96093766e-04,8.94531317e-04,3.52690695e-05,-1.12536817e-03,-3.43478739e-01
64,114,5.03906282e-04,8.94531317e-04,-3.55130105e-05,-1.12534955e-03,3.47263873e-01
65,114,5.11718797e-04,8.94531317e-04,-1.06237385e-04,-1.12259015e-03,1.03766322e+00
66,114,5.19531255e-04,8.94531317e-04,-1.76706642e-04,-1.11715822e-03,1.72664118e+00
67,114,5.27343771e-04,8.94531317e-04,-2.46814627e-04,-1.10905792e-03,2.41573524e+00
68,114,5.35156287e-04,8.94531317e-04,-3.16235470e-04,-1.09832804e-03,3.09588933e+00
69,114,5.42968803e-04,8.94531317e-04,-3.84879793e-04,-1.08494295e-03,3.77079630e+00
70,114,5.50781260e-04,8.94531317e-04,-4.52598557e-04,-1.06893387e-03,4.43449402e+00
71,114,5.58593776e-04,8.94531317e-04,-5.19254128e-04,-1.05032162e-03,5.09149551e+00
72,114,5.66406292e-04,8.94531317e-04,-5.84773952e-04,-1.02911028e-03,5.73670483e+00
73,114,5.74218750e-04,8.94531317e-04,-6.48828107e-04,-1.00551872e-03,6.36262798e+00
74,114,5.82031265e-04,8.94531317e-04,-7.11204659e-04,-9.79452627e-04,6.97567272e+00
75,114,5.89843781e-04,8.94531317e-04,-7.71908904e-04,-9.51073656e-04,7.56907463e+00
76,114,5.97656297e-04,8.94531317e-04,-8.30849633e-04,-9.20348160e-04,8.14294815e+00
77,114,6.05468755e-04,8.94531317e-04,-8.87745467e-04,-8.87415896e-04,8.69854546e+00
78,114,6.13281270e-04,8.94531317e-04,-9.42371611e-04,-8.52349796e-04,9.23267746e+00
79,114,6.21093786e-04,8.94531317e-04,-9.94865550e-04,-8.15225998e-04,9.74393654e+00
80,114,6.28906302e-04,8.94531317e-04,-1.04499073e-03,-7.76096596e-04,1.02370968e+01
81,114,6.36718760e-04,8.94531317e-04,-1.09263195e-03,-7.35140522e-04,1.07072506e+01
82,114,6.44531276e-04,8.94531317e-04,-1.13750040e-03,-6.92445203e-04,1.11501141e+01
83,114,6.52343791e-04,8.94531317e-04,-1.17973576e-03,-6.48057205e-04,1.15624733e+01
84,114,6.60156307e-04,8.94531317e-04,-1.21904770e-03,-6.02088287e-04,1.19526682e+01
85,114,6.67968765e-04,8.94531317e-04,-1.25538546e-03,-5.54614584e-04,1.23064880e+01
86,114,6.75781281e-04,8.94531317e-04,-1.28867745e-03,-5.05820964e-04,1.26380482e+01
