i,j,x,y,ux,uy,vorticity
74,22,5.82031265e-04,1.75781257e-04,-2.21612547e-02,7.77182952e-02,-5.53036072e+02
75,22,5.89843781e-04,1.75781257e-04,-2.40540989e-02,7.54643753e-02,-6.00272827e+02
76,22,5.97656297e-04,1.75781257e-04,-2.58889943e-02,7.30286539e-02,-6.46061279e+02
77,22,6.05468755e-04,1.75781257e-04,-2.76615024e-02,7.04170242e-02,-6.90294006e+02
78,22,6.13281270e-04,1.75781257e-04,-2.93673873e-02,6.76357374e-02,-7.32865662e+02
79,22,6.21093786e-04,1.75781257e-04,-3.10025271e-02,6.46915063e-02,-7.73670898e+02
80,22,6.28906302e-04,1.75781257e-04,-3.25629786e-02,6.15914278e-02,-8.12610352e+02
81,22,6.36718760e-04,1.75781257e-04,-3.40449624e-02,5.83429970e-02,-8.49593750e+02
82,22,6.44531276e-04,1.75781257e-04,-3.54449488e-02,5.49539812e-02,-8.84532410e+02
83,22,6.52343791e-04,1.75781257e-04,-3.67595404e-02,5.14325760e-02,-9.17338379e+02
84,22,6.60156307e-04,1.75781257e-04,-3.79855782e-02,4.77872640e-02,-9.47932007e+02
85,22,6.67968765e-04,1.75781257e-04,-3.91200967e-02,4.40268628e-02,-9.76243652e+02
86,22,6.75781281e-04,1.75781257e-04,-4.01603803e-02,4.01603654e-02,-1.00220630e+03
87,22,6.83593797e-04,1.75781257e-04,-4.11039107e-02,3.61971147e-02,-1.02574939e+03
88,22,6.91406254e-04,1.75781257e-04,-4.19484116e-02,3.21467072e-02,-1.04682397e+03
89,22,6.99218770e-04,1.75781257e-04,-4.26918603e-02,2.80188117e-02,-1.06537964e+03
90,22,7.07031286e-04,1.75781257e-04,-4.33324650e-02,2.38234159e-02,-1.08136621e+03
91,22,7.14843802e-04,1.75781257e-04,-4.38686758e-02,1.95706263e-02,-1.09474475e+03
92,22,7.22656259e-04,1.75781257e-04,-4.42991965e-02,1.52707323e-02,-1.10548828e+03
93,22,7.30468775e-04,1.75781257e-04,-4.46230024e-02,1.09340064e-02,-1.11357178e+03
94,22,7.38281291e-04,1.75781257e-04,-4.48393114e-02,6.57094084e-03,-1.11896680e+03
95,22,7.46093807e-04,1.75781257e-04,-4.49475907e-02,2.19208747e-03,-1.12166895e+03
96,22,7.53906264e-04,1.75781257e-04,-4.49475907e-02,-2.19208933e-03,-1.12167175e+03
97,22,7.61718780e-04,1.75781257e-04,-4.48393077e-02,-6.57098508e-03,-1.11896680e+03
98,22,7.69531296e-04,1.75781257e-04,-4.46230024e-02,-1.09340092e-02,-1.11356897e+03
99,22,7.77343812e-04,1.75781257e-04,-4.42991965e-02,-1.52707342e-02,-1.10549084e+03
100,22,7.85156270e-04,1.75781257e-04,-4.38686684e-02,-1.95706692e-02,-1.09474438e+03
101,22,7.92968785e-04,1.75781257e-04,-4.33324650e-02,-2.38234159e-02,-1.08136340e+03
102,22,8.00781301e-04,1.75781257e-04,-4.26918603e-02,-2.80188117e-02,-1.06537988e+03
103,22,8.08593817e-04,1.75781257e-04,-4.19484116e-02,-3.21467109e-02,-1.04682422e+03
104,22,8.16406275e-04,1.75781257e-04,-4.11039107e-02,-3.61971185e-02,-1.02574939e+03
105,22,8.24218791e-04,1.75781257e-04,-4.01603803e-02,-4.01603691e-02,-1.00220630e+03
106,22,8.32031306e-04,1.75781257e-04,-3.91200967e-02,-4.40268666e-02,-9.76243408e+02
107,22,8.39843764e-04,1.75781257e-04,-3.79855782e-02,-4.77872640e-02,-9.47931763e+02
108,22,8.47656280e-04,1.75781257e-04,-3.67595404e-02,-5.14325760e-02,-9.17338379e+02
109,22,8.55468796e-04,1.75781257e-04,-3.54449488e-02,-5.49539812e-02,-8.84532410e+02
110,22,8.63281311e-04,1.75781257e-04,-3.40449624e-02,-5.83429970e-02,-8.49593750e+02
111,22,8.71093769e-04,1.75781257e-04,-3.25629748e-02,-6.15914278e-02,-8.12610352e+02
112,22,8.78906285e-04,1.75781257e-04,-3.10025271e-02,-6.46915063e-02,-7.73670898e+02
113,22,8.86718801e-04,1.75781257e-04,-2.93673873e-02,-6.76357374e-02,-7.32865662e+02
114,22,8.94531317e-04,1.75781257e-04,-2.76615024e-02,-7.04170242e-02,-6.90294495e+02
115,22,9.02343774e-04,1.75781257e-04,-2.58889925e-02,-7.30286613e-02,-6.46061279e+02
116,22,9.10156290e-04,1.75781257e-04,-2.40540989e-02,-7.54643753e-02,-6.00272400e+02
117,22,9.17968806e-04,1.75781257e-04,-2.21612547e-02,-7.77182952e-02,-5.53036072e+02
118,22,9.25781322e-04,1.75781257e-04,-2.02150214e-02,-7.97849745e-02,-5.04466614e+02
119,22,9.33593779e-04,1.75781257e-04,-1.82201099e-02,-8.16594362e-02,-4.54683655e+02
120,22,9.41406295e-04,1.75781257e-04,-1.61812846e-02,-8.33371878e-02,-4.03805847e+02
121,22,9.49218811e-04,1.75781257e-04,-1.41034769e-02,-8.48141760e-02,-3.51952881e+02
122,22,9.57031269e-04,1.75781257e-04,-1.19917132e-02,-8.60868171e-02,-2.99253296e+02
123,22,9.64843784e-04,1.75781257e-04,-9.85103846e-03,-8.71520862e-02,-2.45833862e+02
124,22,9.72656300e-04,1.75781257e-04,-7.68663269e-03,-8.80073979e-02,-1.91820801e+02
125,22,9.80468816e-04,1.75781257e-04,-5.50370896e-03,-8.86506885e-02,-1.37345856e+02
126,22,9.88281332e-04,1.75781257e-04,-3.30752623e-03,-8.90804157e-02,-8.25395508e+01
127,22,9.96093848e-04,1.75781257e-04,-1.10337522e-03,-8.92955288e-02,-2.75346470e+01
0,23,3.90625019e-06,1.83593758e-04,9.94511996e-04,-9.13934484e-02,2.81826649e+01
1,23,1.17187501e-05,1.83593758e-04,2.98114005e-03,-9.11732689e-02,8.44792480e+01
2,23,1.95312514e-05,1.83593758e-04,4.96058632e-03,-9.07334536e-02,1.40572510e+02
3,23,2.73437508e-05,1.83593758e-04,6.92808162e-03,-9.00750458e-02,1.96327621e+02
4,23,3.51562521e-05,1.83593758e-04,8.87888670e-03,-8.91996399e-02,2.51608841e+02
5,23,4.29687534e-05,1.83593758e-04,1.08083030e-02,-8.81093517e-02,3.06284607e+02
6,23,5.07812510e-05,1.83593758e-04,1.27116786e-02,-8.68067890e-02,3.60221893e+02
7,23,5.85937523e-05,1.83593758e-04,1.45844324e-02,-8.52951184e-02,4.13291840e+02
8,23,6.64062536e-05,1.83593758e-04,1.64220538e-02,-8.35779458e-02,4.65366211e+02
9,23,7.42187549e-05,1.83593758e-04,1.82201080e-02,-8.16594437e-02,5.16319153e+02
10,23,8.20312562e-05,1.83593758e-04,1.99742708e-02,-7.95442015e-02,5.66028931e+02
11,23,8.98437575e-05,1.83593758e-04,2.16803141e-02,-7.72373378e-02,6.14374023e+02
12,23,9.76562515e-05,1.83593758e-04,2.33341269e-02,-7.47444034e-02,6.61239563e+02
13,23,1.05468753e-04,1.83593758e-04,2.49317233e-02,-7.20714033e-02,7.06512329e+02
14,23,1.13281254e-04,1.83593758e-04,2.64692623e-02,-6.92247748e-02,7.50082703e+02
15,23,1.21093755e-04,1.83593758e-04,2.79430300e-02,-6.62113801e-02,7.91846130e+02
16,23,1.28906249e-04,1.83593758e-04,2.93494798e-02,-6.30384758e-02,8.31702209e+02
17,23,1.36718751e-04,1.83593758e-04,3.06852274e-02,-5.97137026e-02,8.69554382e+02
18,23,1.44531252e-04,1.83593758e-04,3.19470540e-02,-5.62450811e-02,9.05311890e+02
19,23,1.52343753e-04,1.83593758e-04,3.31319124e-02,-5.26409522e-02,9.38888611e+02
20,23,1.60156254e-04,1.83593758e-04,3.42369564e-02,-4.89100106e-02,9.70203247e+02
21,23,1.67968756e-04,1.83593758e-04,3.52595188e-02,-4.50612344e-02,9.99180542e+02
22,23,1.75781257e-04,1.83593758e-04,3.61971371e-02,-4.11039069e-02,1.02575061e+03
23,23,1.83593758e-04,1.83593758e-04,3.70475538e-02,-3.70475538e-02,1.04984900e+03
24,23,1.91406260e-04,1.83593758e-04,3.78087200e-02,-3.29019614e-02,1.07141870e+03
25,23,1.99218761e-04,1.83593758e-04,3.84787992e-02,-2.86770947e-02,1.09040845e+03
26,23,2.07031262e-04,1.83593758e-04,3.90561819e-02,-2.43831407e-02,1.10677002e+03
27,23,2.14843763e-04,1.83593758e-04,3.95394787e-02,-2.00304501e-02,1.12046533e+03
28,23,2.22656265e-04,1.83593758e-04,3.99275199e-02,-1.56295002e-02,1.13146143e+03
29,23,2.30468766e-04,1.83593758e-04,4.02193666e-02,-1.11908996e-02,1.13973193e+03
30,23,2.38281267e-04,1.83593758e-04,4.04143259e-02,-6.72533829e-03,1.14525610e+03
31,23,2.46093754e-04,1.83593758e-04,4.05119248e-02,-2.24358565e-03,1.14802246e+03
32,23,2.53906270e-04,1.83593758e-04,4.05119248e-02,2.24359357e-03,1.14802234e+03
33,23,2.61718757e-04,1.83593758e-04,4.04143259e-02,6.72534527e-03,1.14525610e+03
34,23,2.69531272e-04,1.83593758e-04,4.02193666e-02,1.11909071e-02,1.13973132e+03
35,23,2.77343759e-04,1.83593758e-04,3.99275199e-02,1.56294964e-02,1.13146143e+03
36,23,2.85156275e-04,1.83593758e-04,3.95394787e-02,2.00304557e-02,1.12046545e+03
37,23,2.92968762e-04,1.83593758e-04,3.90561819e-02,2.43831389e-02,1.10677014e+03
38,23,3.00781277e-04,1.83593758e-04,3.84787992e-02,2.86771022e-02,1.09040820e+03
39,23,3.08593764e-04,1.83593758e-04,3.78087200e-02,3.29019576e-02,1.07141797e+03
40,23,3.16406251e-04,1.83593758e-04,3.70475538e-02,3.70475501e-02,1.04984949e+03
41,23,3.24218767e-04,1.83593758e-04,3.61971371e-02,4.11039107e-02,1.02575085e+03
42,23,3.32031253e-04,1.83593758e-04,3.52595188e-02,4.50612344e-02,9.99180542e+02
43,23,3.39843769e-04,1.83593758e-04,3.42369527e-02,4.89100143e-02,9.70203003e+02
44,23,3.47656256e-04,1.83593758e-04,3.31319124e-02,5.26409484e-02,9.38888611e+02
45,23,3.55468772e-04,1.83593758e-04,3.19470502e-02,5.62450849e-02,9.05312012e+02
46,23,3.63281259e-04,1.83593758e-04,3.06852274e-02,5.97137026e-02,8.69555054e+02
47,23,3.71093774e-04,1.83593758e-04,2.93494798e-02,6.30384907e-02,8.31702637e+02
48,23,3.78906261e-04,1.83593758e-04,2.79430281e-02,6.62113875e-02,7.91845215e+02
49,23,3.86718777e-04,1.83593758e-04,2.64692623e-02,6.92247748e-02,7.50081787e+02
50,23,3.94531264e-04,1.83593758e-04,2.49317288e-02,7.20713958e-02,7.06512207e+02
51,23,4.02343780e-04,1.83593758e-04,2.33341251e-02,7.47444034e-02,6.61240051e+02
52,23,4.10156266e-04,1.83593758e-04,2.16803160e-02,7.72373378e-02,6.14374512e+02
53,23,4.17968782e-04,1.83593758e-04,1.99742671e-02,7.95442089e-02,5.66028931e+02
54,23,4.25781269e-04,1.83593758e-04,1.82201080e-02,8.16594437e-02,5.16319153e+02
55,23,4.33593785e-04,1.83593758e-04,1.64220463e-02,8.35779533e-02,4.65366028e+02
56,23,4.41406271e-04,1.83593758e-04,1.45844324e-02,8.52951184e-02,4.13291382e+02
57,23,4.49218758e-04,1.83593758e-04,1.27116833e-02,8.68067890e-02,3.60221954e+02
58,23,4.57031274e-04,1.83593758e-04,1.08083012e-02,8.81093517e-02,3.06284546e+02
59,23,4.64843761e-04,1.83593758e-04,8.87888856e-03,8.91996399e-02,2.51608841e+02
60,23,4.72656277e-04,1.83593758e-04,6.92807883e-03,9.00750458e-02,1.96327591e+02
61,23,4.80468763e-04,1.83593758e-04,4.96058678e-03,9.07334536e-02,1.40572510e+02
62,23,4.88281250e-04,1.83593758e-04,2.98114470e-03,9.11732689e-02,8.44793091e+01
63,23,4.96093766e-04,1.83593758e-04,9.94511181e-04,9.13934484e-02,2.81826572e+01
64,23,5.03906282e-04,1.83593758e-04,-9.94518283e-04,9.13934484e-02,-2.81827545e+01
65,23,5.11718797e-04,1.83593758e-04,-2.98114214e-03,9.11732689e-02,-8.44792786e+01
66,23,5.19531255e-04,1.83593758e-04,-4.96058445e-03,9.07334536e-02,-1.40572479e+02
67,23,5.27343771e-04,1.83593758e-04,-6.92808582e-03,9.00750458e-02,-1.96327667e+02
68,23,5.35156287e-04,1.83593758e-04,-8.87888670e-03,8.91996399e-02,-2.51608841e+02
69,23,5.42968803e-04,1.83593758e-04,-1.08083077e-02,8.81093517e-02,-3.06284729e+02
70,23,5.50781260e-04,1.83593758e-04,-1.27116805e-02,8.68067890e-02,-3.60221893e+02
71,23,5.58593776e-04,1.83593758e-04,-1.45844314e-02,8.52951184e-02,-4.13291840e+02
72,23,5.66406292e-04,1.83593758e-04,-1.64220538e-02,8.35779458e-02,-4.65365723e+02
73,23,5.74218750e-04,1.83593758e-04,-1.82200968e-02,8.16594511e-02,-5.16318542e+02
74,23,5.82031265e-04,1.83593758e-04,-1.99742652e-02,7.95442089e-02,-5.66028809e+02
75,23,5.89843781e-04,1.83593758e-04,-2.16803141e-02,7.72373453e-02,-6.14375000e+02
76,23,5.97656297e-04,1.83593758e-04,-2.33341325e-02,7.47443959e-02,-6.61239563e+02
77,23,6.05468755e-04,1.83593758e-04,-2.49317195e-02,7.20714107e-02,-7.06511230e+02
78,23,6.13281270e-04,1.83593758e-04,-2.64692586e-02,6.92247823e-02,-7.50083618e+02
79,23,6.21093786e-04,1.83593758e-04,-2.79430337e-02,6.62113726e-02,-7.91847656e+02
80,23,6.28906302e-04,1.83593758e-04,-2.93494910e-02,6.30384609e-02,-8.31701477e+02
81,23,6.36718760e-04,1.83593758e-04,-3.06852255e-02,5.97137101e-02,-8.69553772e+02
82,23,6.44531276e-04,1.83593758e-04,-3.19470540e-02,5.62450737e-02,-9.05313354e+02
83,23,6.52343791e-04,1.83593758e-04,-3.31319161e-02,5.26409373e-02,-9.38889832e+02
84,23,6.60156307e-04,1.83593758e-04,-3.42369601e-02,4.89099808e-02,-9.70202271e+02
85,23,6.67968765e-04,1.83593758e-04,-3.52595188e-02,4.50612344e-02,-9.99179321e+02
86,23,6.75781281e-04,1.83593758e-04,-3.61971408e-02,4.11038958e-02,-1.02575171e+03
87,23,6.83593797e-04,1.83593758e-04,-3.70475575e-02,3.70475352e-02,-1.04984827e+03
88,23,6.91406254e-04,1.83593758e-04,-3.78087200e-02,3.29019651e-02,-1.07141797e+03
89,23,6.99218770e-04,1.83593758e-04,-3.84788029e-02,2.86770873e-02,-1.09040942e+03
90,23,7.07031286e-04,1.83593758e-04,-3.90561856e-02,2.43831258e-02,-1.10677148e+03
91,23,7.14843802e-04,1.83593758e-04,-3.95394824e-02,2.00304203e-02,-1.12046411e+03
92,23,7.22656259e-04,1.83593758e-04,-3.99275199e-02,1.56295039e-02,-1.13146021e+03
93,23,7.30468775e-04,1.83593758e-04,-4.02193666e-02,1.11908903e-02,-1.13973340e+03
94,23,7.38281291e-04,1.83593758e-04,-4.04143296e-02,6.72531873e-03,-1.14525549e+03
95,23,7.46093807e-04,1.83593758e-04,-4.05119248e-02,2.24358868e-03,-1.14802100e+03
96,23,7.53906264e-04,1.83593758e-04,-4.05119248e-02,-2.24359054e-03,-1.14802368e+03
97,23,7.61718780e-04,1.83593758e-04,-4.04143259e-02,-6.72536436e-03,-1.14525537e+03
98,23,7.69531296e-04,1.83593758e-04,-4.02193666e-02,-1.11908931e-02,-1.13973071e+03
99,23,7.77343812e-04,1.83593758e-04,-3.99275199e-02,-1.56295057e-02,-1.13146289e+03
100,23,7.85156270e-04,1.83593758e-04,-3.95394787e-02,-2.00304650e-02,-1.12046411e+03
101,23,7.92968785e-04,1.83593758e-04,-3.90561856e-02,-2.43831258e-02,-1.10676855e+03
102,23,8.00781301e-04,1.83593758e-04,-3.84788029e-02,-2.86770873e-02,-1.09040967e+03
103,23,8.08593817e-04,1.83593758e-04,-3.78087200e-02,-3.29019688e-02,-1.07141821e+03
104,23,8.16406275e-04,1.83593758e-04,-3.70475575e-02,-3.70475389e-02,-1.04984827e+03
105,23,8.24218791e-04,1.83593758e-04,-3.61971408e-02,-4.11038995e-02,-1.02575171e+03
106,23,8.32031306e-04,1.83593758e-04,-3.52595188e-02,-4.50612381e-02,-9.99179077e+02
107,23,8.39843764e-04,1.83593758e-04,-3.42369601e-02,-4.89099808e-02,-9.70202026e+02
108,23,8.47656280e-04,1.83593758e-04,-3.31319161e-02,-5.26409373e-02,-9.38889832e+02
109,23,8.55468796e-04,1.83593758e-04,-3.19470540e-02,-5.62450737e-02,-9.05313354e+02
110,23,8.63281311e-04,1.83593758e-04,-3.06852255e-02,-5.97137101e-02,-8.69553772e+02
111,23,8.71093769e-04,1.83593758e-04,-2.93494873e-02,-6.30384609e-02,-8.31701355e+02
112,23,8.78906285e-04,1.83593758e-04,-2.79430337e-02,-6.62113726e-02,-7.91847656e+02
113,23,8.86718801e-04,1.83593758e-04,-2.64692586e-02,-6.92247823e-02,-7.50083618e+02
114,23,8.94531317e-04,1.83593758e-04,-2.49317195e-02,-7.20714107e-02,-7.06511230e+02
115,23,9.02343774e-04,1.83593758e-04,-2.33341288e-02,-7.47443959e-02,-6.61239685e+02
116,23,9.10156290e-04,1.83593758e-04,-2.16803141e-02,-7.72373453e-02,-6.14375000e+02
117,23,9.17968806e-04,1.83593758e-04,-1.99742652e-02,-7.95442089e-02,-5.66028809e+02
118,23,9.25781322e-04,1.83593758e-04,-1.82200968e-02,-8.16594511e-02,-5.16318542e+02
119,23,9.33593779e-04,1.83593758e-04,-1.64220538e-02,-8.35779458e-02,-4.65365723e+02
120,23,9.41406295e-04,1.83593758e-04,-1.45844296e-02,-8.52951184e-02,-4.13292755e+02
121,23,9.49218811e-04,1.83593758e-04,-1.27116712e-02,-8.68068039e-02,-3.60221802e+02
122,23,9.57031269e-04,1.83593758e-04,-1.08083067e-02,-8.81093517e-02,-3.06283752e+02
123,23,9.64843784e-04,1.83593758e-04,-8.87888577e-03,-8.91996399e-02,-2.51608780e+02
124,23,9.72656300e-04,1.83593758e-04,-6.92807510e-03,-9.00750458e-02,-1.96327530e+02
125,23,9.80468816e-04,1.83593758e-04,-4.96057374e-03,-9.07334536e-02,-1.40572815e+02
126,23,9.88281332e-04,1.83593758e-04,-2.98112188e-03,-9.11732763e-02,-8.44790039e+01
127,23,9.96093848e-04,1.83593758e-04,-9.94488248e-04,-9.13934484e-02,-2.81818619e+01
0,24,3.90625019e-06,1.91406260e-04,8.83226807e-04,-9.32711810e-02,2.87616234e+01
1,24,1.17187501e-05,1.91406260e-04,2.64755264e-03,-9.30464789e-02,8.62149200e+01
2,24,1.95312514e-05,1.91406260e-04,4.40550037e-03,-9.25976261e-02,1.43460449e+02
3,24,2.73437508e-05,1.91406260e-04,6.15283474e-03,-9.19256955e-02,2.00361481e+02
4,24,3.51562521e-05,1.91406260e-04,7.88534526e-03,-9.10322964e-02,2.56778931e+02
5,24,4.29687534e-05,1.91406260e-04,9.59886238e-03,-8.99196044e-02,3.12577179e+02
6,24,5.07812510e-05,1.91406260e-04,1.12892510e-02,-8.85902867e-02,3.67622650e+02
7,24,5.85937523e-05,1.91406260e-04,1.29524460e-02,-8.70475546e-02,4.21783264e+02
8,24,6.64062536e-05,1.91406260e-04,1.45844370e-02,-8.52951035e-02,4.74927643e+02
9,24,7.42187549e-05,1.91406260e-04,1.61812920e-02,-8.33371803e-02,5.26927063e+02
10,24,8.20312562e-05,1.91406260e-04,1.77391656e-02,-8.11784863e-02,5.77658203e+02
11,24,8.98437575e-05,1.91406260e-04,1.92543026e-02,-7.88242221e-02,6.26996826e+02
12,24,9.76562515e-05,1.91406260e-04,2.07230560e-02,-7.62800723e-02,6.74824951e+02
13,24,1.05468753e-04,1.91406260e-04,2.21418813e-02,-7.35521540e-02,7.21028076e+02
14,24,1.13281254e-04,1.91406260e-04,2.35073715e-02,-7.06470385e-02,7.65493958e+02
15,24,1.21093755e-04,1.91406260e-04,2.48162262e-02,-6.75717294e-02,8.08114990e+02
16,24,1.28906249e-04,1.91406260e-04,2.60652937e-02,-6.43336400e-02,8.48789917e+02
17,24,1.36718751e-04,1.91406260e-04,2.72515733e-02,-6.09405562e-02,8.87420166e+02
18,24,1.44531252e-04,1.91406260e-04,2.83722002e-02,-5.74006662e-02,9.23911987e+02
19,24,1.52343753e-04,1.91406260e-04,2.94244755e-02,-5.37224934e-02,9.58178467e+02
20,24,1.60156254e-04,1.91406260e-04,3.04058660e-02,-4.99148928e-02,9.90136841e+02
21,24,1.67968756e-04,1.91406260e-04,3.13140042e-02,-4.59870435e-02,1.01970917e+03
22,24,1.75781257e-04,1.91406260e-04,3.21467035e-02,-4.19484116e-02,1.04682495e+03
23,24,1.83593758e-04,1.91406260e-04,3.29019614e-02,-3.78087200e-02,1.07141895e+03
24,24,1.91406260e-04,1.91406260e-04,3.35779525e-02,-3.35779488e-02,1.09343188e+03
25,24,1.99218761e-04,1.91406260e-04,3.41730490e-02,-2.92662829e-02,1.11281104e+03
26,24,2.07031262e-04,1.91406260e-04,3.46858241e-02,-2.48841066e-02,1.12950903e+03
27,24,2.14843763e-04,1.91406260e-04,3.51150371e-02,-2.04419866e-02,1.14348596e+03
28,24,2.22656265e-04,1.91406260e-04,3.54596600e-02,-1.59506183e-02,1.15470825e+03
29,24,2.30468766e-04,1.91406260e-04,3.57188508e-02,-1.14208227e-02,1.16314844e+03
30,24,2.38281267e-04,1.91406260e-04,3.58919948e-02,-6.86351396e-03,1.16878601e+03
31,24,2.46093754e-04,1.91406260e-04,3.59786712e-02,-2.28968146e-03,1.17160925e+03
32,24,2.53906270e-04,1.91406260e-04,3.59786712e-02,2.28968961e-03,1.17160913e+03
33,24,2.61718757e-04,1.91406260e-04,3.58919948e-02,6.86352141e-03,1.16878601e+03
34,24,2.69531272e-04,1.91406260e-04,3.57188508e-02,1.14208311e-02,1.16314771e+03
35,24,2.77343759e-04,1.91406260e-04,3.54596600e-02,1.59506146e-02,1.15470825e+03
36,24,2.85156275e-04,1.91406260e-04,3.51150371e-02,2.04419941e-02,1.14348608e+03
37,24,2.92968762e-04,1.91406260e-04,3.46858241e-02,2.48841047e-02,1.12950891e+03
38,24,3.00781277e-04,1.91406260e-04,3.41730490e-02,2.92662885e-02,1.11281091e+03
39,24,3.08593764e-04,1.91406260e-04,3.35779525e-02,3.35779451e-02,1.09343103e+03
40,24,3.16406251e-04,1.91406260e-04,3.29019614e-02,3.78087163e-02,1.07141943e+03
41,24,3.24218767e-04,1.91406260e-04,3.21467035e-02,4.19484153e-02,1.04682520e+03
42,24,3.32031253e-04,1.91406260e-04,3.13140042e-02,4.59870435e-02,1.01970898e+03
43,24,3.39843769e-04,1.91406260e-04,3.04058623e-02,4.99148965e-02,9.90136230e+02
44,24,3.47656256e-04,1.91406260e-04,2.94244755e-02,5.37224859e-02,9.58178467e+02
45,24,3.55468772e-04,1.91406260e-04,2.83721983e-02,5.74006699e-02,9.23912354e+02
46,24,3.63281259e-04,1.91406260e-04,2.72515733e-02,6.09405562e-02,8.87420410e+02
47,24,3.71093774e-04,1.91406260e-04,2.60652937e-02,6.43336475e-02,8.48790405e+02
48,24,3.78906261e-04,1.91406260e-04,2.48162244e-02,6.75717369e-02,8.08114502e+02
49,24,3.86718777e-04,1.91406260e-04,2.35073715e-02,7.06470385e-02,7.65493042e+02
50,24,3.94531264e-04,1.91406260e-04,2.21418869e-02,7.35521466e-02,7.21028198e+02
51,24,4.02343780e-04,1.91406260e-04,2.07230523e-02,7.62800723e-02,6.74825378e+02
52,24,4.10156266e-04,1.91406260e-04,1.92543045e-02,7.88242221e-02,6.26997314e+02
53,24,4.17968782e-04,1.91406260e-04,1.77391618e-02,8.11784938e-02,5.77658081e+02
54,24,4.25781269e-04,1.91406260e-04,1.61812920e-02,8.33371803e-02,5.26927063e+02
55,24,4.33593785e-04,1.91406260e-04,1.45844324e-02,8.52951109e-02,4.74927460e+02
56,24,4.41406271e-04,1.91406260e-04,1.29524460e-02,8.70475546e-02,4.21782776e+02
57,24,4.49218758e-04,1.91406260e-04,1.12892557e-02,8.85902867e-02,3.67622711e+02
58,24,4.57031274e-04,1.91406260e-04,9.59886052e-03,8.99196044e-02,3.12577179e+02
59,24,4.64843761e-04,1.91406260e-04,7.88534805e-03,9.10322964e-02,2.56778931e+02
60,24,4.72656277e-04,1.91406260e-04,6.15283195e-03,9.19256955e-02,2.00361450e+02
61,24,4.80468763e-04,1.91406260e-04,4.40550083e-03,9.25976261e-02,1.43460449e+02
62,24,4.88281250e-04,1.91406260e-04,2.64755683e-03,9.30464789e-02,8.62149963e+01
63,24,4.96093766e-04,1.91406260e-04,8.83226108e-04,9.32711810e-02,2.87616081e+01
64,24,5.03906282e-04,1.91406260e-04,-8.83232395e-04,9.32711810e-02,-2.87617130e+01
65,24,5.11718797e-04,1.91406260e-04,-2.64755450e-03,9.30464789e-02,-8.62149506e+01
66,24,5.19531255e-04,1.91406260e-04,-4.40549850e-03,9.25976261e-02,-1.43460419e+02
67,24,5.27343771e-04,1.91406260e-04,-6.15283800e-03,9.19256955e-02,-2.00361542e+02
68,24,5.35156287e-04,1.91406260e-04,-7.88534526e-03,9.10322964e-02,-2.56778931e+02
69,24,5.42968803e-04,1.91406260e-04,-9.59886611e-03,8.99196044e-02,-3.12577240e+02
70,24,5.50781260e-04,1.91406260e-04,-1.12892529e-02,8.85902867e-02,-3.67622650e+02
71,24,5.58593776e-04,1.91406260e-04,-1.29524441e-02,8.70475546e-02,-4.21783264e+02
72,24,5.66406292e-04,1.91406260e-04,-1.45844389e-02,8.52951035e-02,-4.74927124e+02
73,24,5.74218750e-04,1.91406260e-04,-1.61812827e-02,8.33371878e-02,-5.26926453e+02
74,24,5.82031265e-04,1.91406260e-04,-1.77391600e-02,8.11784938e-02,-5.77658142e+02
75,24,5.89843781e-04,1.91406260e-04,-1.92543026e-02,7.88242295e-02,-6.26998291e+02
76,24,5.97656297e-04,1.91406260e-04,-2.07230598e-02,7.62800574e-02,-6.74825073e+02
77,24,6.05468755e-04,1.91406260e-04,-2.21418776e-02,7.35521615e-02,-7.21026611e+02
78,24,6.13281270e-04,1.91406260e-04,-2.35073678e-02,7.06470460e-02,-7.65494751e+02
79,24,6.21093786e-04,1.91406260e-04,-2.48162281e-02,6.75717220e-02,-8.08116516e+02
80,24,6.28906302e-04,1.91406260e-04,-2.60653049e-02,6.43336251e-02,-8.48789062e+02
81,24,6.36718760e-04,1.91406260e-04,-2.72515714e-02,6.09405637e-02,-8.87419434e+02
82,24,6.44531276e-04,1.91406260e-04,-2.83722002e-02,5.74006625e-02,-9.23913696e+02
83,24,6.52343791e-04,1.91406260e-04,-2.94244792e-02,5.37224747e-02,-9.58179932e+02
84,24,6.60156307e-04,1.91406260e-04,-3.04058697e-02,4.99148667e-02,-9.90135498e+02
85,24,6.67968765e-04,1.91406260e-04,-3.13140042e-02,4.59870435e-02,-1.01970825e+03
