ix,iy,x,y,T,ux,uy,rho
50,5,0.50505,0.050505,46131.9,0,0,nan
51,5,0.515152,0.050505,46126.7,0,0,nan
52,5,0.525253,0.050505,46116,0,0,nan
53,5,0.535354,0.050505,46099.9,0,0,nan
54,5,0.545455,0.050505,46078.2,0,0,nan
55,5,0.555556,0.050505,46050.8,0,0,nan
56,5,0.565657,0.050505,46017.7,0,0,nan
57,5,0.575758,0.050505,45978.7,0,0,nan
58,5,0.585859,0.050505,45933.5,0,0,nan
59,5,0.59596,0.050505,45882.1,0,0,nan
60,5,0.606061,0.050505,45824.1,0,0,nan
61,5,0.616162,0.050505,45759.3,0,0,nan
62,5,0.626263,0.050505,45687.3,0,0,nan
63,5,0.636364,0.050505,45607.9,0,0,nan
64,5,0.646465,0.050505,45520.5,0,0,nan
65,5,0.656566,0.050505,45424.7,0,0,nan
66,5,0.666667,0.050505,45319.9,0,0,nan
67,5,0.676768,0.050505,45205.6,0,0,nan
68,5,0.686869,0.050505,45081,0,0,nan
69,5,0.69697,0.050505,44945.3,0,0,nan
70,5,0.707071,0.050505,44797.5,0,0,nan
71,5,0.717172,0.050505,44636.7,0,0,nan
72,5,0.727273,0.050505,44461.4,0,0,nan
73,5,0.737374,0.050505,44270.7,0,0,nan
74,5,0.747475,0.050505,44062.1,0,0,nan
75,5,0.757576,0.050505,43834.8,0,0,nan
76,5,0.767677,0.050505,43585.2,0,0,nan
77,5,0.777778,0.050505,43312.2,0,0,nan
78,5,0.787879,0.050505,43010.8,0,0,nan
79,5,0.79798,0.050505,42679.7,0,0,nan
80,5,0.808081,0.050505,42311,0,0,nan
81,5,0.818182,0.050505,41904.1,0,0,nan
82,5,0.828283,0.050505,41445.8,0,0,nan
83,5,0.838384,0.050505,40936.9,0,0,nan
84,5,0.848485,0.050505,40355.3,0,0,nan
85,5,0.858586,0.050505,39704.5,0,0,nan
86,5,0.868687,0.050505,38947.2,0,0,nan
87,5,0.878788,0.050505,38091.3,0,0,nan
88,5,0.888889,0.050505,37072.3,0,0,nan
89,5,0.89899,0.050505,35905.9,0,0,nan
90,5,0.909091,0.050505,34478.8,0,0,nan
91,5,0.919192,0.050505,32814.2,0,0,nan
92,5,0.929293,0.050505,30720.6,0,0,nan
93,5,0.939394,0.050505,28203.2,0,0,nan
94,5,0.949495,0.050505,24997.3,0,0,nan
95,5,0.959596,0.050505,20949.2,0,0,nan
96,5,0.969697,0.050505,16141.6,0,0,nan
97,5,0.979798,0.050505,10064.5,0,0,nan
98,5,0.989899,0.050505,3832.88,0,0,nan
99,5,1,0.050505,0,0,0,nan
0,6,0,0.0606061,1,0,0,nan
1,6,0.010101,0.0606061,2948.44,0,0,nan
2,6,0.020202,0.0606061,8585.21,0,0,nan
3,6,0.030303,0.0606061,13478,0,0,nan
4,6,0.040404,0.0606061,18033.3,0,0,nan
5,6,0.050505,0.0606061,21788.4,0,0,nan
6,6,0.0606061,0.0606061,24993.7,0,0,nan
7,6,0.0707071,0.0606061,27652.2,0,0,nan
8,6,0.0808081,0.0606061,29846.9,0,0,nan
9,6,0.0909091,0.0606061,31715.1,0,0,nan
10,6,0.10101,0.0606061,33267.6,0,0,nan
11,6,0.111111,0.0606061,34615.8,0,0,nan
12,6,0.121212,0.0606061,35755.7,0,0,nan
13,6,0.131313,0.0606061,36759.8,0,0,nan
14,6,0.141414,0.0606061,37624.7,0,0,nan
15,6,0.151515,0.0606061,38394.8,0,0,nan
16,6,0.161616,0.0606061,39068.9,0,0,nan
17,6,0.171717,0.0606061,39674.4,0,0,nan
18,6,0.181818,0.0606061,40211.6,0,0,nan
19,6,0.191919,0.0606061,40697.3,0,0,nan
20,6,0.20202,0.0606061,41133.1,0,0,nan
21,6,0.212121,0.0606061,41529.3,0,0,nan
22,6,0.222222,0.0606061,41887.8,0,0,nan
23,6,0.232323,0.0606061,42215.3,0,0,nan
24,6,0.242424,0.0606061,42513.5,0,0,nan
25,6,0.252525,0.0606061,42786.8,0,0,nan
26,6,0.262626,0.0606061,43036.8,0,0,nan
27,6,0.272727,0.0606061,43266.6,0,0,nan
28,6,0.282828,0.0606061,43477.3,0,0,nan
29,6,0.292929,0.0606061,43671.2,0,0,nan
30,6,0.30303,0.0606061,43849.4,0,0,nan
31,6,0.313131,0.0606061,44013.3,0,0,nan
32,6,0.323232,0.0606061,44163.8,0,0,nan
33,6,0.333333,0.0606061,44302.2,0,0,nan
34,6,0.343434,0.0606061,44428.9,0,0,nan
35,6,0.353535,0.0606061,44545,0,0,nan
36,6,0.363636,0.0606061,44650.9,0,0,nan
37,6,0.373737,0.0606061,44747.4,0,0,nan
38,6,0.383838,0.0606061,44834.8,0,0,nan
39,6,0.393939,0.0606061,44913.6,0,0,nan
40,6,0.40404,0.0606061,44984.1,0,0,nan
41,6,0.414141,0.0606061,45046.8,0,0,nan
42,6,0.424242,0.0606061,45101.9,0,0,nan
43,6,0.434343,0.0606061,45149.7,0,0,nan
44,6,0.444444,0.0606061,45190.3,0,0,nan
45,6,0.454545,0.0606061,45223.9,0,0,nan
46,6,0.464646,0.0606061,45250.6,0,0,nan
47,6,0.474747,0.0606061,45270.7,0,0,nan
48,6,0.484848,0.0606061,45284.1,0,0,nan
49,6,0.494949,0.0606061,45291,0,0,nan
50,6,0.50505,0.0606061,45291.2,0,0,nan
51,6,0.515152,0.0606061,45284.9,0,0,nan
52,6,0.525253,0.0606061,45271.9,0,0,nan
53,6,0.535354,0.0606061,45252.4,0,0,nan
54,6,0.545455,0.0606061,45226.1,0,0,nan
55,6,0.555556,0.0606061,45193,0,0,nan
56,6,0.565657,0.0606061,45152.9,0,0,nan
57,6,0.575758,0.0606061,45105.6,0,0,nan
58,6,0.585859,0.0606061,45051,0,0,nan
59,6,0.59596,0.0606061,44988.7,0,0,nan
60,6,0.606061,0.0606061,44918.5,0,0,nan
61,6,0.616162,0.0606061,44840.1,0,0,nan
62,6,0.626263,0.0606061,44753,0,0,nan
63,6,0.636364,0.0606061,44656.9,0,0,nan
64,6,0.646465,0.0606061,44551.3,0,0,nan
65,6,0.656566,0.0606061,44435.5,0,0,nan
66,6,0.666667,0.0606061,44309,0,0,nan
67,6,0.676768,0.0606061,44170.9,0,0,nan
68,6,0.686869,0.0606061,44020.6,0,0,nan
69,6,0.69697,0.0606061,43856.8,0,0,nan
70,6,0.707071,0.0606061,43678.8,0,0,nan
71,6,0.717172,0.0606061,43485,0,0,nan
72,6,0.727273,0.0606061,43274.4,0,0,nan
73,6,0.737374,0.0606061,43044.7,0,0,nan
74,6,0.747475,0.0606061,42794.7,0,0,nan
75,6,0.757576,0.0606061,42521.3,0,0,nan
76,6,0.767677,0.0606061,42223.1,0,0,nan
77,6,0.777778,0.0606061,41895.5,0,0,nan
78,6,0.787879,0.0606061,41536.9,0,0,nan
79,6,0.79798,0.0606061,41140.5,0,0,nan
80,6,0.808081,0.0606061,40704.6,0,0,nan
81,6,0.818182,0.0606061,40218.6,0,0,nan
82,6,0.828283,0.0606061,39681.2,0,0,nan
83,6,0.838384,0.0606061,39075.5,0,0,nan
84,6,0.848485,0.0606061,38401,0,0,nan
85,6,0.858586,0.0606061,37630.6,0,0,nan
86,6,0.868687,0.0606061,36765.4,0,0,nan
87,6,0.878788,0.0606061,35760.9,0,0,nan
88,6,0.888889,0.0606061,34620.5,0,0,nan
89,6,0.89899,0.0606061,33272,0,0,nan
90,6,0.909091,0.0606061,31719,0,0,nan
91,6,0.919192,0.0606061,29850.3,0,0,nan
92,6,0.929293,0.0606061,27655,0,0,nan
93,6,0.939394,0.0606061,24996,0,0,nan
94,6,0.949495,0.0606061,21790.2,0,0,nan
95,6,0.959596,0.0606061,18034.5,0,0,nan
96,6,0.969697,0.0606061,13478.5,0,0,nan
97,6,0.979798,0.0606061,8585.19,0,0,nan
98,6,0.989899,0.0606061,2947.78,0,0,nan
99,6,1,0.0606061,0,0,0,nan
0,7,0,0.0707071,1,0,0,nan
1,7,0.010101,0.0707071,2644.53,0,0,nan
2,7,0.020202,0.0707071,7221.64,0,0,nan
3,7,0.030303,0.0707071,11729.9,0,0,nan
4,7,0.040404,0.0707071,15669.6,0,0,nan
5,7,0.050505,0.0707071,19269.5,0,0,nan
6,7,0.0606061,0.0707071,22332.7,0,0,nan
7,7,0.0707071,0.0707071,24991,0,0,nan
8,7,0.0808081,0.0707071,27263.8,0,0,nan
9,7,0.0909091,0.0707071,29201.9,0,0,nan
10,7,0.10101,0.0707071,30883.8,0,0,nan
11,7,0.111111,0.0707071,32323.9,0,0,nan
12,7,0.121212,0.0707071,33590.4,0,0,nan
13,7,0.131313,0.0707071,34687.4,0,0,nan
14,7,0.141414,0.0707071,35662.6,0,0,nan
15,7,0.151515,0.0707071,36518.3,0,0,nan
16,7,0.161616,0.0707071,37285.6,0,0,nan
17,7,0.171717,0.0707071,37966.8,0,0,nan
18,7,0.181818,0.0707071,38582.1,0,0,nan
19,7,0.191919,0.0707071,39133.9,0,0,nan
20,7,0.20202,0.0707071,39635.3,0,0,nan
21,7,0.212121,0.0707071,40088.7,0,0,nan
22,7,0.222222,0.0707071,40502.6,0,0,nan
23,7,0.232323,0.0707071,40879.3,0,0,nan
24,7,0.242424,0.0707071,41224.5,0,0,nan
25,7,0.252525,0.0707071,41540.2,0,0,nan
26,7,0.262626,0.0707071,41830.2,0,0,nan
27,7,0.272727,0.0707071,42096.4,0,0,nan
28,7,0.282828,0.0707071,42341.4,0,0,nan
29,7,0.292929,0.0707071,42566.6,0,0,nan
30,7,0.30303,0.0707071,42774,0,0,nan
31,7,0.313131,0.0707071,42964.7,0,0,nan
32,7,0.323232,0.0707071,43140.2,0,0,nan
33,7,0.333333,0.0707071,43301.4,0,0,nan
34,7,0.343434,0.0707071,43449.3,0,0,nan
35,7,0.353535,0.0707071,43584.7,0,0,nan
36,7,0.363636,0.0707071,43708.4,0,0,nan
37,7,0.373737,0.0707071,43821.1,0,0,nan
38,7,0.383838,0.0707071,43923.2,0,0,nan
39,7,0.393939,0.0707071,44015.3,0,0,nan
40,7,0.40404,0.0707071,44097.8,0,0,nan
41,7,0.414141,0.0707071,44171.1,0,0,nan
42,7,0.424242,0.0707071,44235.6,0,0,nan
43,7,0.434343,0.0707071,44291.4,0,0,nan
44,7,0.444444,0.0707071,44338.9,0,0,nan
45,7,0.454545,0.0707071,44378.3,0,0,nan
46,7,0.464646,0.0707071,44409.6,0,0,nan
47,7,0.474747,0.0707071,44433.1,0,0,nan
48,7,0.484848,0.0707071,44448.8,0,0,nan
49,7,0.494949,0.0707071,44456.8,0,0,nan
50,7,0.50505,0.0707071,44457.1,0,0,nan
51,7,0.515152,0.0707071,44449.7,0,0,nan
52,7,0.525253,0.0707071,44434.6,0,0,nan
53,7,0.535354,0.0707071,44411.7,0,0,nan
54,7,0.545455,0.0707071,44380.9,0,0,nan
55,7,0.555556,0.0707071,44342.2,0,0,nan
56,7,0.565657,0.0707071,44295.2,0,0,nan
57,7,0.575758,0.0707071,44240,0,0,nan
58,7,0.585859,0.0707071,44176.1,0,0,nan
59,7,0.59596,0.0707071,44103.2,0,0,nan
60,7,0.606061,0.0707071,44021.1,0,0,nan
61,7,0.616162,0.0707071,43929.5,0,0,nan
62,7,0.626263,0.0707071,43827.8,0,0,nan
63,7,0.636364,0.0707071,43715.6,0,0,nan
64,7,0.646465,0.0707071,43592.2,0,0,nan
65,7,0.656566,0.0707071,43457.2,0,0,nan
66,7,0.666667,0.0707071,43309.5,0,0,nan
67,7,0.676768,0.0707071,43148.6,0,0,nan
68,7,0.686869,0.0707071,42973.4,0,0,nan
69,7,0.69697,0.0707071,42782.9,0,0,nan
70,7,0.707071,0.0707071,42575.7,0,0,nan
71,7,0.717172,0.0707071,42350.6,0,0,nan
72,7,0.727273,0.0707071,42105.6,0,0,nan
73,7,0.737374,0.0707071,41839.5,0,0,nan
74,7,0.747475,0.0707071,41549.5,0,0,nan
75,7,0.757576,0.0707071,41233.8,0,0,nan
76,7,0.767677,0.0707071,40888.5,0,0,nan
77,7,0.777778,0.0707071,40511.7,0,0,nan
78,7,0.787879,0.0707071,40097.7,0,0,nan
79,7,0.79798,0.0707071,39644.1,0,0,nan
80,7,0.808081,0.0707071,39142.6,0,0,nan
81,7,0.818182,0.0707071,38590.5,0,0,nan
82,7,0.828283,0.0707071,37974.9,0,0,nan
83,7,0.838384,0.0707071,37293.3,0,0,nan
84,7,0.848485,0.0707071,36525.7,0,0,nan
85,7,0.858586,0.0707071,35669.6,0,0,nan
86,7,0.868687,0.0707071,34694,0,0,nan
87,7,0.878788,0.0707071,33596.5,0,0,nan
88,7,0.888889,0.0707071,32329.6,0,0,nan
89,7,0.89899,0.0707071,30889,0,0,nan
90,7,0.909091,0.0707071,29206.6,0,0,nan
91,7,0.919192,0.0707071,27267.9,0,0,nan
92,7,0.929293,0.0707071,24994.4,0,0,nan
93,7,0.939394,0.0707071,22335.5,0,0,nan
94,7,0.949495,0.0707071,19271.7,0,0,nan
95,7,0.959596,0.0707071,15671.1,0,0,nan
96,7,0.969697,0.0707071,11730.7,0,0,nan
97,7,0.979798,0.0707071,7221.74,0,0,nan
98,7,0.989899,0.0707071,2643.91,0,0,nan
99,7,1,0.0707071,0,0,0,nan
0,8,0,0.0808081,1,0,0,nan
1,8,0.010101,0.0808081,2219.92,0,0,nan
2,8,0.020202,0.0808081,6388.04,0,0,nan
3,8,0.030303,0.0808081,10234.2,0,0,nan
4,8,0.040404,0.0808081,13917.1,0,0,nan
5,8,0.050505,0.0808081,17174.3,0,0,nan
6,8,0.0606061,0.0808081,20135.5,0,0,nan
7,8,0.0707071,0.0808081,22715.2,0,0,nan
8,8,0.0808081,0.0808081,24987.8,0,0,nan
9,8,0.0909091,0.0808081,26973.3,0,0,nan
10,8,0.10101,0.0808081,28705.1,0,0,nan
11,8,0.111111,0.0808081,30231.6,0,0,nan
12,8,0.121212,0.0808081,31566.9,0,0,nan
13,8,0.131313,0.0808081,32754.7,0,0,nan
14,8,0.141414,0.0808081,33802.1,0,0,nan
15,8,0.151515,0.0808081,34741.3,0,0,nan
16,8,0.161616,0.0808081,35577.1,0,0,nan
17,8,0.171717,0.0808081,36331.9,0,0,nan
18,8,0.181818,0.0808081,37009.5,0,0,nan
19,8,0.191919,0.0808081,37624.9,0,0,nan
20,8,0.20202,0.0808081,38181.6,0,0,nan
21,8,0.212121,0.0808081,38689.7,0,0,nan
22,8,0.222222,0.0808081,39152.2,0,0,nan
23,8,0.232323,0.0808081,39576,0,0,nan
24,8,0.242424,0.0808081,39963.6,0,0,nan
25,8,0.252525,0.0808081,40319.8,0,0,nan
26,8,0.262626,0.0808081,40646.8,0,0,nan
27,8,0.272727,0.0808081,40947.8,0,0,nan
28,8,0.282828,0.0808081,41224.8,0,0,nan
29,8,0.292929,0.0808081,41480,0,0,nan
30,8,0.30303,0.0808081,41715,0,0,nan
31,8,0.313131,0.0808081,41931.5,0,0,nan
32,8,0.323232,0.0808081,42130.7,0,0,nan
33,8,0.333333,0.0808081,42313.9,0,0,nan
34,8,0.343434,0.0808081,42482.1,0,0,nan
35,8,0.353535,0.0808081,42636.2,0,0,nan
36,8,0.363636,0.0808081,42777,0,0,nan
37,8,0.373737,0.0808081,42905.3,0,0,nan
38,8,0.383838,0.0808081,43021.7,0,0,nan
39,8,0.393939,0.0808081,43126.6,0,0,nan
40,8,0.40404,0.0808081,43220.7,0,0,nan
41,8,0.414141,0.0808081,43304.4,0,0,nan
42,8,0.424242,0.0808081,43377.9,0,0,nan
43,8,0.434343,0.0808081,43441.6,0,0,nan
44,8,0.444444,0.0808081,43495.8,0,0,nan
45,8,0.454545,0.0808081,43540.7,0,0,nan
46,8,0.464646,0.0808081,43576.5,0,0,nan
47,8,0.474747,0.0808081,43603.3,0,0,nan
48,8,0.484848,0.0808081,43621.2,0,0,nan
49,8,0.494949,0.0808081,43630.3,0,0,nan
50,8,0.50505,0.0808081,43630.7,0,0,nan
51,8,0.515152,0.0808081,43622.3,0,0,nan
52,8,0.525253,0.0808081,43605,0,0,nan
53,8,0.535354,0.0808081,43578.9,0,0,nan
54,8,0.545455,0.0808081,43543.8,0,0,nan
55,8,0.555556,0.0808081,43499.6,0,0,nan
56,8,0.565657,0.0808081,43446,0,0,nan
57,8,0.575758,0.0808081,43382.9,0,0,nan
58,8,0.585859,0.0808081,43310,0,0,nan
59,8,0.59596,0.0808081,43227,0,0,nan
60,8,0.606061,0.0808081,43133.4,0,0,nan
61,8,0.616162,0.0808081,43028.9,0,0,nan
62,8,0.626263,0.0808081,42913.1,0,0,nan
63,8,0.636364,0.0808081,42785.3,0,0,nan
64,8,0.646465,0.0808081,42644.9,0,0,nan
65,8,0.656566,0.0808081,42491.2,0,0,nan
66,8,0.666667,0.0808081,42323.4,0,0,nan
67,8,0.676768,0.0808081,42140.5,0,0,nan
68,8,0.686869,0.0808081,41941.6,0,0,nan
69,8,0.69697,0.0808081,41725.3,0,0,nan
70,8,0.707071,0.0808081,41490.5,0,0,nan
71,8,0.717172,0.0808081,41235.4,0,0,nan
72,8,0.727273,0.0808081,40958.6,0,0,nan
73,8,0.737374,0.0808081,40657.6,0,0,nan
74,8,0.747475,0.0808081,40330.6,0,0,nan
75,8,0.757576,0.0808081,39974.4,0,0,nan
76,8,0.767677,0.0808081,39586.7,0,0,nan
77,8,0.777778,0.0808081,39162.8,0,0,nan
78,8,0.787879,0.0808081,38700.2,0,0,nan
79,8,0.79798,0.0808081,38191.9,0,0,nan
80,8,0.808081,0.0808081,37635,0,0,nan
81,8,0.818182,0.0808081,37019.3,0,0,nan
82,8,0.828283,0.0808081,36341.4,0,0,nan
83,8,0.838384,0.0808081,35586.2,0,0,nan
84,8,0.848485,0.0808081,34749.9,0,0,nan
85,8,0.858586,0.0808081,33810.2,0,0,nan
86,8,0.868687,0.0808081,32762.4,0,0,nan
87,8,0.878788,0.0808081,31574,0,0,nan
88,8,0.888889,0.0808081,30238.2,0,0,nan
89,8,0.89899,0.0808081,28711.1,0,0,nan
90,8,0.909091,0.0808081,26978.7,0,0,nan
91,8,0.919192,0.0808081,24992.6,0,0,nan
92,8,0.929293,0.0808081,22719.2,0,0,nan
93,8,0.939394,0.0808081,20138.8,0,0,nan
94,8,0.949495,0.0808081,17176.8,0,0,nan
95,8,0.959596,0.0808081,13918.9,0,0,nan
96,8,0.969697,0.0808081,10235.2,0,0,nan
97,8,0.979798,0.0808081,6388.27,0,0,nan
98,8,0.989899,0.0808081,2219.35,0,0,nan
99,8,1,0.0808081,0,0,0,nan
0,9,0,0.0909091,1,0,0,nan
1,9,0.010101,0.0909091,2018.05,0,0,nan
2,9,0.020202,0.0909091,5613.73,0,0,nan
3,9,0.030303,0.0909091,9163.17,0,0,nan
4,9,0.040404,0.0909091,12428.2,0,0,nan
5,9,0.050505,0.0909091,15508.1,0,0,nan
6,9,0.0606061,0.0909091,18264.8,0,0,nan
7,9,0.0707071,0.0909091,20774.2,0,0,nan
8,9,0.0808081,0.0909091,22999,0,0,nan
9,9,0.0909091,0.0909091,24984.3,0,0,nan
10,9,0.10101,0.0909091,26746.8,0,0,nan
11,9,0.111111,0.0909091,28310,0,0,nan
12,9,0.121212,0.0909091,29705.6,0,0,nan
13,9,0.131313,0.0909091,30946,0,0,nan
14,9,0.141414,0.0909091,32060.4,0,0,nan
15,9,0.151515,0.0909091,33056.4,0,0,nan
16,9,0.161616,0.0909091,33956.8,0,0,nan
17,9,0.171717,0.0909091,34767,0,0,nan
18,9,0.181818,0.0909091,35503.3,0,0,nan
19,9,0.191919,0.0909091,36170.2,0,0,nan
20,9,0.20202,0.0909091,36779.1,0,0,nan
21,9,0.212121,0.0909091,37333.7,0,0,nan
22,9,0.222222,0.0909091,37842,0,0,nan
23,9,0.232323,0.0909091,38307.2,0,0,nan
24,9,0.242424,0.0909091,38734.9,0,0,nan
25,9,0.252525,0.0909091,39127.7,0,0,nan
26,9,0.262626,0.0909091,39489.6,0,0,nan
27,9,0.272727,0.0909091,39822.8,0,0,nan
28,9,0.282828,0.0909091,40130.1,0,0,nan
29,9,0.292929,0.0909091,40413.3,0,0,nan
30,9,0.30303,0.0909091,40674.6,0,0,nan
31,9,0.313131,0.0909091,40915.4,0,0,nan
32,9,0.323232,0.0909091,41137.3,0,0,nan
33,9,0.333333,0.0909091,41341.4,0,0,nan
34,9,0.343434,0.0909091,41529,0,0,nan
35,9,0.353535,0.0909091,41700.9,0,0,nan
36,9,0.363636,0.0909091,41858.2,0,0,nan
37,9,0.373737,0.0909091,42001.5,0,0,nan
38,9,0.383838,0.0909091,42131.5,0,0,nan
39,9,0.393939,0.0909091,42248.9,0,0,nan
40,9,0.40404,0.0909091,42354.1,0,0,nan
41,9,0.414141,0.0909091,42447.7,0,0,nan
42,9,0.424242,0.0909091,42530,0,0,nan
43,9,0.434343,0.0909091,42601.3,0,0,nan
44,9,0.444444,0.0909091,42662,0,0,nan
45,9,0.454545,0.0909091,42712.3,0,0,nan
46,9,0.464646,0.0909091,42752.4,0,0,nan
47,9,0.474747,0.0909091,42782.4,0,0,nan
48,9,0.484848,0.0909091,42802.5,0,0,nan
49,9,0.494949,0.0909091,42812.7,0,0,nan
50,9,0.50505,0.0909091,42813.1,0,0,nan
51,9,0.515152,0.0909091,42803.7,0,0,nan
52,9,0.525253,0.0909091,42784.4,0,0,nan
53,9,0.535354,0.0909091,42755.1,0,0,nan
54,9,0.545455,0.0909091,42715.8,0,0,nan
55,9,0.555556,0.0909091,42666.3,0,0,nan
56,9,0.565657,0.0909091,42606.4,0,0,nan
57,9,0.575758,0.0909091,42535.8,0,0,nan
58,9,0.585859,0.0909091,42454.2,0,0,nan
59,9,0.59596,0.0909091,42361.3,0,0,nan
60,9,0.606061,0.0909091,42256.6,0,0,nan
61,9,0.616162,0.0909091,42139.9,0,0,nan
62,9,0.626263,0.0909091,42010.4,0,0,nan
63,9,0.636364,0.0909091,41867.7,0,0,nan
64,9,0.646465,0.0909091,41710.9,0,0,nan
65,9,0.656566,0.0909091,41539.4,0,0,nan
66,9,0.666667,0.0909091,41352.2,0,0,nan
67,9,0.676768,0.0909091,41148.5,0,0,nan
68,9,0.686869,0.0909091,40926.9,0,0,nan
69,9,0.69697,0.0909091,40686.4,0,0,nan
70,9,0.707071,0.0909091,40425.3,0,0,nan
71,9,0.717172,0.0909091,40142.3,0,0,nan
72,9,0.727273,0.0909091,39835.1,0,0,nan
73,9,0.737374,0.0909091,39502,0,0,nan
74,9,0.747475,0.0909091,39140.1,0,0,nan
75,9,0.757576,0.0909091,38747.3,0,0,nan
76,9,0.767677,0.0909091,38319.5,0,0,nan
77,9,0.777778,0.0909091,37854.2,0,0,nan
78,9,0.787879,0.0909091,37345.7,0,0,nan
79,9,0.79798,0.0909091,36790.9,0,0,nan
80,9,0.808081,0.0909091,36181.7,0,0,nan
81,9,0.818182,0.0909091,35514.5,0,0,nan
82,9,0.828283,0.0909091,34777.8,0,0,nan
83,9,0.838384,0.0909091,33967.2,0,0,nan
84,9,0.848485,0.0909091,33066.4,0,0,nan
85,9,0.858586,0.0909091,32069.8,0,0,nan
86,9,0.868687,0.0909091,30954.8,0,0,nan
87,9,0.878788,0.0909091,29713.9,0,0,nan
88,9,0.888889,0.0909091,28317.7,0,0,nan
89,9,0.89899,0.0909091,26753.8,0,0,nan
90,9,0.909091,0.0909091,24990.5,0,0,nan
91,9,0.919192,0.0909091,23004.5,0,0,nan
92,9,0.929293,0.0909091,20778.8,0,0,nan
93,9,0.939394,0.0909091,18268.6,0,0,nan
94,9,0.949495,0.0909091,15511.1,0,0,nan
95,9,0.959596,0.0909091,12430.4,0,0,nan
96,9,0.969697,0.0909091,9164.45,0,0,nan
97,9,0.979798,0.0909091,5614.12,0,0,nan
98,9,0.989899,0.0909091,2017.53,0,0,nan
99,9,1,0.0909091,0,0,0,nan
0,10,0,0.10101,1,0,0,nan
1,10,0.010101,0.10101,1775.2,0,0,nan
2,10,0.020202,0.10101,5078.64,0,0,nan
3,10,0.030303,0.10101,8223.1,0,0,nan
4,10,0.040404,0.10101,11270.9,0,0,nan
5,10,0.050505,0.10101,14079.4,0,0,nan
6,10,0.0606061,0.10101,16709.8,0,0,nan
7,10,0.0707071,0.10101,19089.4,0,0,nan
8,10,0.0808081,0.10101,21263.9,0,0,nan
9,10,0.0909091,0.10101,23218,0,0,nan
10,10,0.10101,0.10101,24980.3,0,0,nan
11,10,0.111111,0.10101,26564.6,0,0,nan
12,10,0.121212,0.10101,27987.8,0,0,nan
13,10,0.131313,0.10101,29271.8,0,0,nan
14,10,0.141414,0.10101,30427,0,0,nan
15,10,0.151515,0.10101,31473.8,0,0,nan
16,10,0.161616,0.10101,32419.5,0,0,nan
17,10,0.171717,0.10101,33280.3,0,0,nan
18,10,0.181818,0.10101,34061.8,0,0,nan
19,10,0.191919,0.10101,34776.1,0,0,nan
20,10,0.20202,0.10101,35427.8,0,0,nan
21,10,0.212121,0.10101,36025.5,0,0,nan
22,10,0.222222,0.10101,36573.1,0,0,nan
23,10,0.232323,0.10101,37077,0,0,nan
24,10,0.242424,0.10101,37540.1,0,0,nan
25,10,0.252525,0.10101,37967.1,0,0,nan
26,10,0.262626,0.10101,38360.5,0,0,nan
27,10,0.272727,0.10101,38723.9,0,0,nan
28,10,0.282828,0.10101,39059.1,0,0,nan
29,10,0.292929,0.10101,39368.7,0,0,nan
30,10,0.30303,0.10101,39654.5,0,0,nan
31,10,0.313131,0.10101,39918.3,0,0,nan
32,10,0.323232,0.10101,40161.4,0,0,nan
33,10,0.333333,0.10101,40385.4,0,0,nan
34,10,0.343434,0.10101,40591.4,0,0,nan
35,10,0.353535,0.10101,40780.4,0,0,nan
36,10,0.363636,0.10101,40953.3,0,0,nan
37,10,0.373737,0.10101,41110.9,0,0,nan
38,10,0.383838,0.10101,41254,0,0,nan
39,10,0.393939,0.10101,41383.3,0,0,nan
40,10,0.40404,0.10101,41499.2,0,0,nan
41,10,0.414141,0.10101,41602.3,0,0,nan
42,10,0.424242,0.10101,41693,0,0,nan
43,10,0.434343,0.10101,41771.7,0,0,nan
44,10,0.444444,0.10101,41838.7,0,0,nan
45,10,0.454545,0.10101,41894.1,0,0,nan
46,10,0.464646,0.10101,41938.3,0,0,nan
47,10,0.474747,0.10101,41971.5,0,0,nan
48,10,0.484848,0.10101,41993.6,0,0,nan
49,10,0.494949,0.10101,42004.9,0,0,nan
50,10,0.50505,0.10101,42005.4,0,0,nan
51,10,0.515152,0.10101,41995,0,0,nan
52,10,0.525253,0.10101,41973.7,0,0,nan
53,10,0.535354,0.10101,41941.4,0,0,nan
54,10,0.545455,0.10101,41898.1,0,0,nan
55,10,0.555556,0.10101,41843.5,0,0,nan
56,10,0.565657,0.10101,41777.4,0,0,nan
57,10,0.575758,0.10101,41699.5,0,0,nan
58,10,0.585859,0.10101,41609.6,0,0,nan
59,10,0.59596,0.10101,41507.3,0,0,nan
60,10,0.606061,0.10101,41392.1,0,0,nan
61,10,0.616162,0.10101,41263.5,0,0,nan
62,10,0.626263,0.10101,41121,0,0,nan
63,10,0.636364,0.10101,40963.9,0,0,nan
64,10,0.646465,0.10101,40791.6,0,0,nan
65,10,0.656566,0.10101,40603.2,0,0,nan
66,10,0.666667,0.10101,40397.7,0,0,nan
67,10,0.676768,0.10101,40174.1,0,0,nan
68,10,0.686869,0.10101,39931.3,0,0,nan
69,10,0.69697,0.10101,39667.8,0,0,nan
70,10,0.707071,0.10101,39382.3,0,0,nan
71,10,0.717172,0.10101,39072.9,0,0,nan
72,10,0.727273,0.10101,38737.8,0,0,nan
73,10,0.737374,0.10101,38374.6,0,0,nan
74,10,0.747475,0.10101,37981.2,0,0,nan
75,10,0.757576,0.10101,37554.1,0,0,nan
76,10,0.767677,0.10101,37090.9,0,0,nan
