i,j,k,fill,curvature,temperature,liquid_frac,ux,uy,uz,vmag
7,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-1.905830e-12,-3.103322e-12,-2.013417e-12,4.161327e-12
8,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.108307e-12,-3.814333e-12,-2.427059e-12,4.988458e-12
9,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.333505e-12,-4.624243e-12,-2.880797e-12,5.926876e-12
10,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.523955e-12,-5.491196e-12,-3.373292e-12,6.921176e-12
11,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.636888e-12,-6.405780e-12,-3.893185e-12,7.946325e-12
12,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.731110e-12,-7.367382e-12,-4.396372e-12,9.003630e-12
13,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.809963e-12,-8.397680e-12,-4.945668e-12,1.014281e-11
14,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.752067e-12,-9.447490e-12,-5.554438e-12,1.129959e-11
15,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.534647e-12,-1.045186e-11,-6.139151e-12,1.238366e-11
16,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.131455e-12,-1.133595e-11,-6.654366e-12,1.331643e-11
17,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-1.614476e-12,-1.202557e-11,-7.055980e-12,1.403595e-11
18,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-1.028426e-12,-1.251673e-11,-7.283183e-12,1.451795e-11
19,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-4.443818e-13,-1.281300e-11,-7.327955e-12,1.476718e-11
20,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,4.878176e-14,-1.289586e-11,-7.368718e-12,1.485274e-11
21,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,5.920635e-13,-1.280207e-11,-7.315927e-12,1.475691e-11
22,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,1.134677e-12,-1.248776e-11,-7.174259e-12,1.444651e-11
23,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,1.639869e-12,-1.196580e-11,-6.902284e-12,1.391083e-11
24,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.085587e-12,-1.126883e-11,-6.524727e-12,1.318743e-11
25,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.419709e-12,-1.042283e-11,-6.069653e-12,1.230167e-11
26,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.594120e-12,-9.478657e-12,-5.565130e-12,1.129359e-11
27,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.667627e-12,-8.476292e-12,-5.029199e-12,1.021061e-11
28,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.697030e-12,-7.454253e-12,-4.493268e-12,9.112042e-12
29,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.676314e-12,-6.489310e-12,-3.955332e-12,8.057199e-12
30,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.584765e-12,-5.555774e-12,-3.406704e-12,7.010939e-12
31,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.403003e-12,-4.655651e-12,-2.866095e-12,5.971935e-12
32,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.151743e-12,-3.847745e-12,-2.377609e-12,5.008808e-12
33,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,1.897811e-12,-3.119359e-12,-1.939910e-12,4.134651e-12
34,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,1.634523e-12,-2.482524e-12,-1.595097e-12,3.373266e-12
35,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,1.369899e-12,-1.958621e-12,-1.296392e-12,2.719090e-12
36,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,1.112625e-12,-1.555670e-12,-1.045132e-12,2.179529e-12
37,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,8.359723e-13,-1.248278e-12,-8.486689e-13,1.725482e-12
38,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,5.680067e-13,-1.026422e-12,-6.936365e-13,1.362830e-12
39,1,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,3.120696e-13,-9.168298e-13,-6.081014e-13,1.143570e-12
0,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,1.470135e-14,-2.110312e-12,-8.620338e-13,2.279635e-12
1,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-3.902540e-13,-2.197852e-12,-8.981189e-13,2.406132e-12
2,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-8.032284e-13,-2.481855e-12,-9.943460e-13,2.791685e-12
3,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-1.259639e-12,-3.009768e-12,-1.178781e-12,3.469138e-12
4,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-1.738769e-12,-3.748845e-12,-1.518249e-12,4.402526e-12
5,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.165108e-12,-4.737176e-12,-1.936569e-12,5.556872e-12
6,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.551353e-12,-5.952711e-12,-2.439756e-12,6.920736e-12
7,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.957645e-12,-7.402425e-12,-3.009768e-12,8.520695e-12
8,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-3.343889e-12,-9.088643e-12,-3.667987e-12,1.035563e-11
9,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-3.676247e-12,-1.097643e-11,-4.370311e-12,1.237321e-11
10,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-3.947313e-12,-1.300345e-11,-5.151487e-12,1.453303e-11
11,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-4.144204e-12,-1.518059e-11,-5.920635e-12,1.681305e-11
12,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-4.314714e-12,-1.749581e-11,-6.778660e-12,1.925280e-11
13,2,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-4.437002e-12,-1.986163e-11,-7.716204e-12,2.176491e-11
14,2,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-4.376325e-12,-2.222946e-11,-8.717901e-12,2.427556e-11
15,2,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-4.037526e-12,-2.447585e-11,-9.761029e-12,2.665796e-11
16,2,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-3.410714e-12,-2.650889e-11,-1.065313e-11,2.877227e-11
17,2,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-2.593452e-12,-2.817840e-11,-1.127861e-11,3.046236e-11
18,2,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.693569e-12,-2.942444e-11,-1.166953e-11,3.169927e-11
19,2,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-8.108197e-13,-3.018380e-11,-1.185330e-11,3.243794e-11
20,2,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,3.766229e-14,-3.043974e-11,-1.192480e-11,3.269220e-11
21,2,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,9.313442e-13,-3.020093e-11,-1.187134e-11,3.246371e-11
22,2,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.831949e-12,-2.944868e-11,-1.166085e-11,3.172627e-11
23,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.662335e-12,-2.822312e-11,-1.119174e-11,3.047766e-11
24,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,3.335870e-12,-2.654316e-11,-1.050746e-11,2.874150e-11
25,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,3.851032e-12,-2.452239e-11,-9.690864e-12,2.664753e-11
26,2,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,4.161765e-12,-2.230716e-11,-8.784058e-12,2.433289e-11
27,2,76,9.820163e-01,0.000000e+00,3.000001e+02,0.000000e+00,4.296430e-12,-1.997791e-11,-7.859209e-12,2.189391e-11
28,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,4.289080e-12,-1.762545e-11,-6.995170e-12,1.944184e-11
29,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,4.203918e-12,-1.532669e-11,-6.130463e-12,1.703417e-11
30,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,4.032180e-12,-1.312416e-11,-5.237690e-12,1.469475e-11
31,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,3.761541e-12,-1.106330e-11,-4.424439e-12,1.249486e-11
32,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,3.386657e-12,-9.155895e-12,-3.655290e-12,1.042406e-11
33,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.967668e-12,-7.458931e-12,-2.979028e-12,8.562553e-12
34,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.535315e-12,-6.010180e-12,-2.422382e-12,6.958305e-12
35,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.131028e-12,-4.782617e-12,-1.929218e-12,5.580017e-12
36,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,1.704688e-12,-3.796958e-12,-1.540301e-12,4.437948e-12
37,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,1.259639e-12,-3.048526e-12,-1.234245e-12,3.521869e-12
38,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,8.526784e-13,-2.515268e-12,-9.956825e-13,2.836373e-12
39,2,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,4.283439e-13,-2.213890e-12,-8.807446e-13,2.420847e-12
0,3,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,3.140743e-14,-4.036189e-12,-1.393955e-12,4.270237e-12
1,3,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-6.441865e-13,-4.208596e-12,-1.452761e-12,4.498641e-12
2,3,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-1.367226e-12,-4.799323e-12,-1.656575e-12,5.258046e-12
3,3,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.154416e-12,-5.807702e-12,-2.017426e-12,6.514669e-12
4,3,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.956976e-12,-7.268482e-12,-2.589443e-12,8.263156e-12
5,3,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-3.700063e-12,-9.140472e-12,-3.304463e-12,1.039991e-11
6,3,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-4.432084e-12,-1.148229e-11,-4.122393e-12,1.298000e-11
7,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-5.156700e-12,-1.427579e-11,-5.138122e-12,1.602467e-11
8,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-5.832000e-12,-1.749739e-11,-6.273467e-12,1.948146e-11
9,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-6.426736e-12,-2.109011e-11,-7.565182e-12,2.330939e-11
10,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-6.917895e-12,-2.503073e-11,-8.942431e-12,2.746565e-11
11,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-7.271582e-12,-2.922621e-11,-1.040054e-11,3.186249e-11
12,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-7.507044e-12,-3.360879e-11,-1.194217e-11,3.644889e-11
13,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-7.641843e-12,-3.804295e-11,-1.363149e-11,4.112763e-11
14,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-7.526664e-12,-4.244710e-11,-1.542639e-11,4.578625e-11
15,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-7.013213e-12,-4.662472e-11,-1.726941e-11,5.021237e-11
16,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-5.994383e-12,-5.040430e-11,-1.890326e-11,5.416512e-11
17,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-4.632930e-12,-5.356691e-11,-2.015422e-11,5.742012e-11
18,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-3.131388e-12,-5.597574e-11,-2.098217e-11,5.986101e-11
19,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.559252e-12,-5.747194e-11,-2.143925e-11,6.136038e-11
20,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,2.697039e-14,-5.799651e-11,-2.163571e-11,6.190073e-11
21,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.624553e-12,-5.751695e-11,-2.151877e-11,6.143205e-11
22,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,3.228764e-12,-5.608448e-11,-2.101759e-11,5.998027e-11
23,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,4.701759e-12,-5.372358e-11,-2.010076e-11,5.755319e-11
24,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,5.923976e-12,-5.054584e-11,-1.879434e-11,5.425129e-11
25,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,6.832787e-12,-4.677920e-11,-1.725137e-11,5.032484e-11
26,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,7.337070e-12,-4.255269e-11,-1.557675e-11,4.590424e-11
27,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,7.541125e-12,-3.815164e-11,-1.389144e-11,4.129634e-11
28,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,7.490579e-12,-3.368515e-11,-1.226761e-11,3.662366e-11
29,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,7.297217e-12,-2.930014e-11,-1.069857e-11,3.203447e-11
30,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,6.987820e-12,-2.512095e-11,-9.175648e-12,2.764207e-11
31,3,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,6.517617e-12,-2.119970e-11,-7.670764e-12,2.346800e-11
32,3,76,9.820163e-01,0.000000e+00,3.000001e+02,0.000000e+00,5.908474e-12,-1.757066e-11,-6.317571e-12,1.958442e-11
33,3,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,5.162473e-12,-1.436041e-11,-5.150151e-12,1.610580e-11
34,3,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,4.421097e-12,-1.158186e-11,-4.150459e-12,1.307333e-11
35,3,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,3.664646e-12,-9.236993e-12,-3.301122e-12,1.047135e-11
36,3,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.904853e-12,-7.352547e-12,-2.612163e-12,8.325955e-12
37,3,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.152411e-12,-5.888132e-12,-2.072222e-12,6.602809e-12
38,3,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,1.436055e-12,-4.863474e-12,-1.689319e-12,5.345038e-12
39,3,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,7.176933e-13,-4.231985e-12,-1.464789e-12,4.535458e-12
0,4,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,7.818446e-14,-7.201952e-12,-2.390306e-12,7.588661e-12
1,4,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-1.146037e-12,-7.526718e-12,-2.491211e-12,8.010682e-12
2,4,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.419040e-12,-8.601494e-12,-2.874114e-12,9.386053e-12
3,4,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-3.800299e-12,-1.040976e-11,-3.552381e-12,1.163722e-11
4,4,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-5.203851e-12,-1.301658e-11,-4.552741e-12,1.473902e-11
5,4,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,-6.584736e-12,-1.645603e-11,-5.839110e-12,1.866158e-11
6,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-7.907189e-12,-2.069785e-11,-7.382752e-12,2.335443e-11
7,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-9.181235e-12,-2.571673e-11,-9.251160e-12,2.883105e-11
8,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.039610e-11,-3.149102e-11,-1.135212e-11,3.505187e-11
9,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.147489e-11,-3.797522e-11,-1.371970e-11,4.197643e-11
10,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.238880e-11,-4.505210e-11,-1.634055e-11,4.949938e-11
11,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.302096e-11,-5.260641e-11,-1.910307e-11,5.746222e-11
12,4,76,9.820163e-01,0.000000e+00,3.000003e+02,0.000000e+00,-1.338406e-11,-6.045054e-11,-2.199055e-11,6.570377e-11
13,4,76,9.820163e-01,0.000000e+00,3.000003e+02,0.000000e+00,-1.351188e-11,-6.836722e-11,-2.501101e-11,7.404187e-11
14,4,76,9.820163e-01,0.000000e+00,3.000003e+02,0.000000e+00,-1.324744e-11,-7.612242e-11,-2.821457e-11,8.225679e-11
15,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.231481e-11,-8.348780e-11,-3.147492e-11,9.006963e-11
16,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.063624e-11,-9.012169e-11,-3.448937e-11,9.708020e-11
17,4,76,9.820163e-01,0.000000e+00,3.000003e+02,0.000000e+00,-8.370041e-12,-9.573408e-11,-3.687032e-11,1.029295e-10
18,4,76,9.820163e-01,0.000000e+00,3.000004e+02,0.000000e+00,-5.726230e-12,-9.995452e-11,-3.852890e-11,1.072761e-10
19,4,76,9.820163e-01,0.000000e+00,3.000004e+02,0.000000e+00,-2.892397e-12,-1.025978e-10,-3.953327e-11,1.099889e-10
20,4,76,9.820163e-01,0.000000e+00,3.000004e+02,0.000000e+00,-6.682432e-16,-1.035113e-10,-3.993489e-11,1.109477e-10
21,4,76,9.820163e-01,0.000000e+00,3.000004e+02,0.000000e+00,2.918218e-12,-1.026418e-10,-3.963952e-11,1.100688e-10
22,4,76,9.820163e-01,0.000000e+00,3.000004e+02,0.000000e+00,5.801073e-12,-1.000572e-10,-3.861845e-11,1.074080e-10
23,4,76,9.820163e-01,0.000000e+00,3.000003e+02,0.000000e+00,8.408799e-12,-9.585666e-11,-3.683357e-11,1.030336e-10
24,4,76,9.820163e-01,0.000000e+00,3.000003e+02,0.000000e+00,1.054555e-11,-9.026986e-11,-3.440918e-11,9.717947e-11
25,4,76,9.820163e-01,0.000000e+00,3.000003e+02,0.000000e+00,1.216494e-11,-8.361701e-11,-3.157182e-11,9.020294e-11
26,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.311008e-11,-7.619440e-11,-2.846449e-11,8.238743e-11
27,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.346000e-11,-6.833581e-11,-2.534580e-11,7.411723e-11
28,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.339317e-11,-6.038433e-11,-2.233135e-11,6.575966e-11
29,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.302941e-11,-5.252622e-11,-1.944120e-11,5.750417e-11
30,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.243267e-11,-4.501650e-11,-1.659448e-11,4.956242e-11
31,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.156243e-11,-3.795050e-11,-1.390748e-11,4.203984e-11
32,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.043844e-11,-3.152491e-11,-1.144500e-11,3.512505e-11
33,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,9.175648e-12,-2.576471e-11,-9.277221e-12,2.888043e-11
34,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,7.856536e-12,-2.077493e-11,-7.399458e-12,2.341100e-11
35,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,6.516040e-12,-1.656944e-11,-5.824408e-12,1.873309e-11
36,4,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,5.169824e-12,-1.316274e-11,-4.546727e-12,1.485454e-11
37,4,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,3.838924e-12,-1.053606e-11,-3.603836e-12,1.177852e-11
38,4,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.534887e-12,-8.669414e-12,-2.969005e-12,9.507859e-12
39,4,76,9.820163e-01,0.000000e+00,3.000000e+02,0.000000e+00,1.287705e-12,-7.547139e-12,-2.540661e-12,8.066750e-12
0,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.637196e-13,-1.252007e-11,-4.225302e-12,1.321485e-11
1,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-2.044397e-12,-1.309008e-11,-4.378998e-12,1.395369e-11
2,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-4.317092e-12,-1.493559e-11,-5.034544e-12,1.634184e-11
3,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-6.704485e-12,-1.807900e-11,-6.246070e-12,2.026854e-11
4,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-9.166961e-12,-2.260969e-11,-8.043644e-12,2.568913e-11
5,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.163059e-11,-2.856908e-11,-1.042192e-11,3.255886e-11
6,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.399082e-11,-3.592147e-11,-1.335618e-11,4.079807e-11
7,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.627664e-11,-4.465207e-11,-1.676355e-11,5.039596e-11
8,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.845335e-11,-5.471544e-11,-2.067077e-11,6.133177e-11
9,5,76,9.820163e-01,0.000000e+00,3.000003e+02,0.000000e+00,-2.041216e-11,-6.599648e-11,-2.504843e-11,7.348207e-11
10,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,-2.202754e-11,-7.833182e-11,-2.992059e-11,8.669676e-11
11,5,76,9.820163e-01,0.000000e+00,3.000003e+02,0.000000e+00,-2.317187e-11,-9.149535e-11,-3.508812e-11,1.006951e-10
12,5,76,9.820163e-01,0.000000e+00,3.000004e+02,0.000000e+00,-2.375902e-11,-1.051425e-10,-4.046948e-11,1.151400e-10
13,5,76,9.820163e-01,0.000000e+00,3.000004e+02,0.000000e+00,-2.381157e-11,-1.188984e-10,-4.601256e-11,1.296957e-10
14,5,76,9.820163e-01,0.000000e+00,3.000005e+02,0.000000e+00,-2.318117e-11,-1.323005e-10,-5.173138e-11,1.439338e-10
15,5,76,9.820163e-01,0.000000e+00,3.000005e+02,0.000000e+00,-2.146221e-11,-1.449034e-10,-5.747426e-11,1.573560e-10
16,5,76,9.820163e-01,0.000000e+00,3.000005e+02,0.000000e+00,-1.861755e-11,-1.562138e-10,-6.277343e-11,1.693808e-10
17,5,76,9.820163e-01,0.000000e+00,3.000006e+02,0.000000e+00,-1.473706e-11,-1.656555e-10,-6.717849e-11,1.793652e-10
18,5,76,9.820163e-01,0.000000e+00,3.000006e+02,0.000000e+00,-1.014618e-11,-1.727777e-10,-7.036334e-11,1.868317e-10
19,5,76,9.820163e-01,0.000000e+00,3.000006e+02,0.000000e+00,-5.199601e-12,-1.772360e-10,-7.230325e-11,1.914873e-10
20,5,76,9.820163e-01,0.000000e+00,3.000006e+02,0.000000e+00,-1.226904e-14,-1.787491e-10,-7.298218e-11,1.930742e-10
21,5,76,9.820163e-01,0.000000e+00,3.000007e+02,0.000000e+00,5.190245e-12,-1.772295e-10,-7.239547e-11,1.915159e-10
22,5,76,9.820163e-01,0.000000e+00,3.000006e+02,0.000000e+00,1.021568e-11,-1.727868e-10,-7.041880e-11,1.868648e-10
23,5,76,9.820163e-01,0.000000e+00,3.000006e+02,0.000000e+00,1.475043e-11,-1.656783e-10,-6.716380e-11,1.793818e-10
24,5,76,9.820163e-01,0.000000e+00,3.000005e+02,0.000000e+00,1.852982e-11,-1.562192e-10,-6.281486e-11,1.693916e-10
25,5,76,9.820163e-01,0.000000e+00,3.000005e+02,0.000000e+00,2.136464e-11,-1.448629e-10,-5.762262e-11,1.573597e-10
26,5,76,9.820163e-01,0.000000e+00,3.000005e+02,0.000000e+00,2.312814e-11,-1.321829e-10,-5.197796e-11,1.439060e-10
27,5,76,9.820163e-01,0.000000e+00,3.000004e+02,0.000000e+00,2.385104e-11,-1.186750e-10,-4.624377e-11,1.295805e-10
28,5,76,9.820163e-01,0.000000e+00,3.000003e+02,0.000000e+00,2.379267e-11,-1.048781e-10,-4.065324e-11,1.149704e-10
29,5,76,9.820163e-01,0.000000e+00,3.000003e+02,0.000000e+00,2.314351e-11,-9.124373e-11,-3.526654e-11,1.005225e-10
30,5,76,9.820163e-01,0.000000e+00,3.000003e+02,0.000000e+00,2.202864e-11,-7.811312e-11,-3.008164e-11,8.655533e-11
31,5,76,9.820163e-01,0.000000e+00,3.000003e+02,0.000000e+00,2.043421e-11,-6.584327e-11,-2.520346e-11,7.340373e-11
32,5,76,9.820163e-01,0.000000e+00,3.000003e+02,0.000000e+00,1.844977e-11,-5.464217e-11,-2.074427e-11,6.129017e-11
33,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.624256e-11,-4.465698e-11,-1.680030e-11,5.040156e-11
34,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.389703e-11,-3.600591e-11,-1.337088e-11,4.084524e-11
35,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.152343e-11,-2.871246e-11,-1.048407e-11,3.266666e-11
36,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,9.115987e-12,-2.278915e-11,-8.147222e-12,2.586163e-11
37,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,6.753988e-12,-1.825584e-11,-6.401102e-12,2.049064e-11
38,5,76,9.820163e-01,0.000000e+00,3.000002e+02,0.000000e+00,4.485115e-12,-1.504536e-11,-5.201605e-12,1.653892e-11
